player,team,opp,pos,stat,season_avg,pred,low,high,range,line,over_price,under_price,yes_price,no_price,edge,signal,conf,model_prob,implied_prob,ev,ev_pct,kelly_frac,injury_status,market_status,is_active,filter_reason,reasoning,game,home_team,away_team,last5_vals,last5_opps,last5_hit,last10_hit,h2h_last5,opp_rank,role_score,minutes_trend,points_trend,intel_source,history_games,history_latest_date,history_source
Dearica Hamby,,Los Angeles Sparks @ Chicago Sky,,AST,2.3,2.2,-1.3,5.7,-1.3-5.7,2.5,-118.5,-120.0,,,-0.3,,LOW,0.5128,0.5423,-0.0545,-5.5,0.0,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Los Angeles Sparks @ Chicago Sky,Chicago Sky,Los Angeles Sparks,"[1.0, 2.0, 3.0, 2.0, 2.0]","[""Lynx"", ""Dream"", ""Sky"", ""Fever"", ""Storm""]",,,"[0.4, 3.6, 2.7, 1.8, 0.9]",5,0,,,,10.0,2026-07-15,wnba_player_game_logs
Aliyah Boston,,Seattle Storm @ Indiana Fever,,PA,19.5,19.4,15.9,22.9,15.9-22.9,19.5,-116.0,-117.0,,,-0.1,,LOW,0.5076,0.537,-0.0548,-5.5,0.0,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,"[16.0, 23.0, 21.0, 19.0, 20.0]","[""Valkyries"", ""Aces"", ""Mercury"", ""Aces"", ""Sparks""]",,,"[17.6, 20.8, 19.8, 18.9, 18.0]",4,0,,,,10.0,2026-07-15,wnba_player_game_logs
Kayla McBride,,Portland Fire @ Minnesota Lynx,,PA,18.1,20.8,17.3,24.3,17.3-24.3,20.5,-119.0,-114.0,,,0.3,,LOW,0.5128,0.5434,-0.0563,-5.6,0.0,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Portland Fire @ Minnesota Lynx,Minnesota Lynx,Portland Fire,"[25.0, 38.0, 27.0, 27.0, 30.0]","[""Sparks"", ""Mercury"", ""Liberty"", ""Sun"", ""Sun""]",,,"[20.4, 19.4, 22.6, 21.7, 20.8]",13,0,,,,10.0,2026-07-15,wnba_player_game_logs
Natisha Hiedeman,,Seattle Storm @ Indiana Fever,,PTS,15.0,15.6,12.1,19.1,12.1-19.1,15.5,-116.75,-113.67,,,0.1,,LOW,0.5076,0.5386,-0.0576,-5.8,0.0,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,"[6.0, 18.0, 20.0, 15.0, 15.0]","[""Sky"", ""Mystics"", ""Dream"", ""Sparks"", ""Fire""]",,,"[16.9, 16.1, 15.2, 14.2, 17.4]",4,0,,,,10.0,2026-07-15,wnba_player_game_logs
Courtney Vandersloot,,Los Angeles Sparks @ Chicago Sky,,AST,4.8,4.3,0.8,7.8,0.8-7.8,4.5,-118.5,-115.0,,,-0.2,,LOW,0.5102,0.5423,-0.0593,-5.9,0.0,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Los Angeles Sparks @ Chicago Sky,Chicago Sky,Los Angeles Sparks,"[6.0, 1.0, 4.0, 1.0, 3.0]","[""Storm"", ""Wings"", ""Sparks"", ""Mercury"", ""Aces""]",,,"[3.4, 2.5, 5.7, 4.8, 3.8]",5,0,,,,7.0,2026-07-15,wnba_player_game_logs
Nneka Ogwumike,,Los Angeles Sparks @ Chicago Sky,,PTS,16.5,17.8,14.3,21.3,14.3-21.3,17.5,-120.33,-118.0,,,0.3,,LOW,0.5128,0.5461,-0.061,-6.1,0.0,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Los Angeles Sparks @ Chicago Sky,Chicago Sky,Los Angeles Sparks,"[23.0, 19.0, 25.0, 24.0, 14.0]","[""Lynx"", ""Dream"", ""Sky"", ""Fever"", ""Storm""]",,,"[19.6, 18.7, 17.8, 16.9, 16.0]",5,0,,,,10.0,2026-07-15,wnba_player_game_logs
Maria Conde,,Atlanta Dream @ Toronto Tempo,,PR,12.9,13.7,10.2,17.2,10.2-17.2,13.5,-119.5,-112.0,,,0.2,,LOW,0.5102,0.5444,-0.0629,-6.3,0.0,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Atlanta Dream @ Toronto Tempo,Toronto Tempo,Atlanta Dream,"[6.0, 12.0, 15.0, 12.0, 13.0]","[""Mystics"", ""Liberty"", ""Wings"", ""Valkyries"", ""Wings""]",,,"[13.7, 12.8, 11.9, 15.0, 14.1]",10,0,,,,10.0,2026-07-14,wnba_player_game_logs
Ariel Atkins,,Los Angeles Sparks @ Chicago Sky,,REB,3.0,2.5,-1.0,6.0,-1.0-6.0,2.5,-118.5,-121.0,,,0.0,,LOW,0.505,0.5423,-0.0688,-6.9,0.0,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Los Angeles Sparks @ Chicago Sky,Chicago Sky,Los Angeles Sparks,"[2.0, 3.0, 3.0, 3.0, 5.0]","[""Lynx"", ""Dream"", ""Sky"", ""Fever"", ""Storm""]",,,"[4.3, 3.4, 2.5, 1.6, 0.7]",5,0,,,,10.0,2026-07-15,wnba_player_game_logs
Leïla Lacan,,Connecticut Sun @ Phoenix Mercury,,PRA,19.5,19.5,16.0,23.0,16.0-23.0,19.5,-119.5,-113.0,,,0.0,,LOW,0.505,0.5444,-0.0724,-7.2,0.0,ACTIVE,ACTIVE MARKET,True,,"market-implied v5: sportsbook over probability 50.6%, no trusted player baseline yet.",Connecticut Sun @ Phoenix Mercury,Phoenix Mercury,Connecticut Sun,[],[],,,"[18.1, 21.3, 20.4, 19.5, 18.6]",8,0,,,,0.0,,missing
Leïla Lacan,,Connecticut Sun @ Phoenix Mercury,,PA,17.5,17.6,14.1,21.1,14.1-21.1,17.5,-121.0,-111.5,,,0.1,,LOW,0.5076,0.5475,-0.0729,-7.3,0.0,ACTIVE,ACTIVE MARKET,True,,"market-implied v5: sportsbook over probability 50.9%, no trusted player baseline yet.",Connecticut Sun @ Phoenix Mercury,Phoenix Mercury,Connecticut Sun,[],[],,,"[17.6, 16.7, 15.8, 19.0, 18.1]",8,0,,,,0.0,,missing
Natisha Hiedeman,,Seattle Storm @ Indiana Fever,,PR,17.6,18.7,15.2,22.2,15.2-22.2,18.5,-122.5,-110.0,,,0.2,,LOW,0.5102,0.5506,-0.0733,-7.3,0.0,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,"[9.0, 20.0, 25.0, 21.0, 17.0]","[""Sky"", ""Mystics"", ""Dream"", ""Sparks"", ""Fire""]",,,"[20.1, 19.1, 18.2, 17.3, 20.5]",4,0,,,,10.0,2026-07-15,wnba_player_game_logs
Leïla Lacan,,Connecticut Sun @ Phoenix Mercury,,PR,14.5,14.6,11.1,18.1,11.1-18.1,14.5,-122.0,-109.0,,,0.1,,LOW,0.5076,0.5495,-0.0763,-7.6,0.0,ACTIVE,ACTIVE MARKET,True,,"market-implied v5: sportsbook over probability 51.3%, no trusted player baseline yet.",Connecticut Sun @ Phoenix Mercury,Phoenix Mercury,Connecticut Sun,[],[],,,"[14.2, 13.2, 16.4, 15.5, 14.6]",8,0,,,,0.0,,missing
Julie Allemand,,Atlanta Dream @ Toronto Tempo,,RA,8.1,10.2,6.7,13.7,6.7-13.7,10.5,-125.0,-107.0,,,-0.3,,LOW,0.5128,0.5556,-0.077,-7.7,0.0,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Atlanta Dream @ Toronto Tempo,Toronto Tempo,Atlanta Dream,"[7.0, 9.0, 13.0, 10.0, 17.0]","[""Mystics"", ""Liberty"", ""Wings"", ""Valkyries"", ""Mercury""]",,,"[11.5, 10.6, 9.8, 8.8, 12.0]",10,0,,,,10.0,2026-07-14,wnba_player_game_logs
DeWanna Bonner,,Connecticut Sun @ Phoenix Mercury,,3PM,1.6,1.6,-1.9,5.1,-1.9-5.1,1.5,-122.2,-107.0,,,0.1,,LOW,0.5076,0.55,-0.077,-7.7,0.0,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Connecticut Sun @ Phoenix Mercury,Phoenix Mercury,Connecticut Sun,"[2.0, 0.0, 1.0, 2.0, 0.0]","[""Lynx"", ""Aces"", ""Fever"", ""Sky"", ""Storm""]",,,"[3.0, 2.1, 1.2, 0.2, 3.4]",8,0,,,,10.0,2026-07-13,wnba_player_game_logs
Courtney Vandersloot,,Los Angeles Sparks @ Chicago Sky,,REB,3.0,2.5,-1.0,6.0,-1.0-6.0,2.5,-121.5,-119.0,,,0.0,,LOW,0.505,0.5485,-0.0794,-7.9,0.0,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Los Angeles Sparks @ Chicago Sky,Chicago Sky,Los Angeles Sparks,"[1.0, 0.0, 3.0, 3.0, 2.0]","[""Storm"", ""Wings"", ""Sparks"", ""Mercury"", ""Aces""]",,,"[3.0, 2.0, 1.1, 4.3, 3.4]",5,0,,,,7.0,2026-07-15,wnba_player_game_logs
Dearica Hamby,,Los Angeles Sparks @ Chicago Sky,,PR,21.5,22.4,18.9,25.9,18.9-25.9,22.5,-123.0,-110.0,,,-0.1,,LOW,0.5076,0.5516,-0.0797,-8.0,0.0,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Los Angeles Sparks @ Chicago Sky,Chicago Sky,Los Angeles Sparks,"[18.0, 17.0, 24.0, 30.0, 21.0]","[""Lynx"", ""Dream"", ""Sky"", ""Fever"", ""Storm""]",,,"[23.3, 22.4, 21.5, 20.6, 23.8]",5,0,,,,10.0,2026-07-15,wnba_player_game_logs
Natisha Hiedeman,,Seattle Storm @ Indiana Fever,,PA,19.4,19.7,16.2,23.2,16.2-23.2,19.5,-125.0,-109.0,,,0.2,,LOW,0.5102,0.5556,-0.0816,-8.2,0.0,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,"[9.0, 21.0, 23.0, 19.0, 19.0]","[""Sky"", ""Mystics"", ""Dream"", ""Sparks"", ""Fire""]",,,"[21.5, 20.6, 19.7, 18.8, 17.9]",4,0,,,,10.0,2026-07-15,wnba_player_game_logs
Leïla Lacan,,Connecticut Sun @ Phoenix Mercury,,RA,6.5,6.6,3.1,10.1,3.1-10.1,6.5,-124.0,-108.5,,,0.1,,LOW,0.5076,0.5536,-0.083,-8.3,0.0,ACTIVE,ACTIVE MARKET,True,,"market-implied v5: sportsbook over probability 51.5%, no trusted player baseline yet.",Connecticut Sun @ Phoenix Mercury,Phoenix Mercury,Connecticut Sun,[],[],,,"[7.5, 6.6, 5.7, 4.8, 7.9]",8,0,,,,0.0,,missing
Jordin Canada,,Atlanta Dream @ Toronto Tempo,,PTS,10.6,11.8,8.3,15.3,8.3-15.3,11.5,-128.25,-106.67,,,0.3,,LOW,0.5128,0.5619,-0.0874,-8.7,0.0,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Atlanta Dream @ Toronto Tempo,Toronto Tempo,Atlanta Dream,"[16.0, 10.0, 14.0, 7.0, 10.0]","[""Sparks"", ""Fire"", ""Storm"", ""Valkyries"", ""Mystics""]",,,"[10.0, 13.2, 12.2, 11.4, 10.5]",10,0,,,,10.0,2026-07-13,wnba_player_game_logs
Flau'jae Johnson,,Seattle Storm @ Indiana Fever,,RA,7.8,8.4,4.9,11.9,4.9-11.9,8.5,-125.5,-106.5,,,-0.1,,LOW,0.5076,0.5565,-0.0879,-8.8,0.0,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,"[10.0, 4.0, 7.0, 8.0, 11.0]","[""Sky"", ""Mystics"", ""Dream"", ""Sparks"", ""Fire""]",,,"[6.6, 9.8, 8.8, 8.0, 7.1]",4,0,,,,10.0,2026-07-15,wnba_player_game_logs
Georgia Amoore,,Washington Mystics @ Golden State Valkyries,,PTS,6.1,5.6,2.1,9.1,2.1-9.1,5.5,-126.0,-104.0,,,0.1,,LOW,0.5076,0.5575,-0.0895,-8.9,0.0,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Washington Mystics @ Golden State Valkyries,Golden State Valkyries,Washington Mystics,"[3.0, 7.0, 0.0, 3.0, 11.0]","[""Fire"", ""Tempo"", ""Storm"", ""Valkyries"", ""Dream""]",,,"[7.4, 6.5, 5.6, 4.7, 3.8]",4,0,,,,10.0,2026-07-16,wnba_player_game_logs
Julie Allemand,,Atlanta Dream @ Toronto Tempo,,PA,11.3,14.2,10.7,17.7,10.7-17.7,14.5,-130.0,-102.0,,,-0.3,,LOW,0.5128,0.5652,-0.0927,-9.3,0.0,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Atlanta Dream @ Toronto Tempo,Toronto Tempo,Atlanta Dream,"[17.0, 8.0, 11.0, 16.0, 21.0]","[""Mystics"", ""Liberty"", ""Wings"", ""Valkyries"", ""Mercury""]",,,"[14.6, 13.8, 12.8, 16.0, 15.1]",10,0,,,,10.0,2026-07-14,wnba_player_game_logs
Dearica Hamby,,Los Angeles Sparks @ Chicago Sky,,RA,9.6,9.4,5.9,12.9,5.9-12.9,9.5,-128.0,-106.0,,,-0.1,,LOW,0.5076,0.5614,-0.0958,-9.6,0.0,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Los Angeles Sparks @ Chicago Sky,Chicago Sky,Los Angeles Sparks,"[9.0, 7.0, 10.0, 11.0, 6.0]","[""Lynx"", ""Dream"", ""Sky"", ""Fever"", ""Storm""]",,,"[7.6, 10.8, 9.8, 9.0, 8.1]",5,0,,,,10.0,2026-07-15,wnba_player_game_logs
Leïla Lacan,,Connecticut Sun @ Phoenix Mercury,,AST,4.5,4.7,1.2,8.2,1.2-8.2,4.5,-129.75,-104.67,,,0.2,,LOW,0.5102,0.5647,-0.0966,-9.7,0.0,ACTIVE,ACTIVE MARKET,True,,"market-implied v5: sportsbook over probability 52.5%, no trusted player baseline yet.",Connecticut Sun @ Phoenix Mercury,Phoenix Mercury,Connecticut Sun,[],[],,,"[5.6, 4.7, 3.8, 2.9, 6.1]",8,0,,,,0.0,,missing
Jordin Canada,,Atlanta Dream @ Toronto Tempo,,PR,14.1,15.7,12.2,19.2,12.2-19.2,15.5,-130.0,-102.0,,,0.2,,LOW,0.5102,0.5652,-0.0973,-9.7,0.0,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Atlanta Dream @ Toronto Tempo,Toronto Tempo,Atlanta Dream,"[19.0, 14.0, 23.0, 11.0, 13.0]","[""Sparks"", ""Fire"", ""Storm"", ""Valkyries"", ""Mystics""]",,,"[13.9, 17.1, 16.1, 15.2, 14.3]",10,0,,,,10.0,2026-07-13,wnba_player_game_logs
Caitlin Clark,,Seattle Storm @ Indiana Fever,,PTS,19.5,17.8,14.3,21.3,14.3-21.3,17.5,-132.0,-102.0,,,0.3,,LOW,0.5128,0.569,-0.0987,-9.9,0.0,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,"[13.0, 12.0, 9.0, 19.0, 24.0]","[""Valkyries"", ""Aces"", ""Sparks"", ""Mercury"", ""Mercury""]",,,"[19.2, 18.2, 17.4, 16.4, 19.6]",4,0,,,,10.0,2026-07-15,wnba_player_game_logs
Charlisse Leger-Walker,,Connecticut Sun @ Phoenix Mercury,,PA,9.7,11.8,8.3,15.3,8.3-15.3,11.5,-132.0,-2.0,,,0.3,,LOW,0.5128,0.569,-0.0987,-9.9,0.0,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Connecticut Sun @ Phoenix Mercury,Phoenix Mercury,Connecticut Sun,"[3.0, 12.0, 10.0, 11.0, 15.0]","[""Fire"", ""Valkyries"", ""Lynx"", ""Lynx"", ""Wings""]",,,"[11.4, 10.5, 13.6, 12.7, 11.8]",8,0,,,,10.0,2026-07-14,wnba_player_game_logs
Angel Reese,,Atlanta Dream @ Toronto Tempo,,PTS,14.5,15.3,11.8,18.8,11.8-18.8,15.5,-131.0,-101.0,,,-0.2,,LOW,0.5102,0.5671,-0.1003,-10.0,0.0,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Atlanta Dream @ Toronto Tempo,Toronto Tempo,Atlanta Dream,"[23.0, 18.0, 17.0, 13.0, 17.0]","[""Sparks"", ""Storm"", ""Valkyries"", ""Mystics"", ""Storm""]",,,"[14.9, 14.0, 17.1, 16.2, 15.3]",10,0,,,,10.0,2026-07-13,wnba_player_game_logs
Lexie Hull,,Seattle Storm @ Indiana Fever,,REB,3.5,3.4,-0.1,6.9,-0.1-6.9,3.5,-130.67,-36.0,,,-0.1,,LOW,0.5076,0.5665,-0.1039,-10.4,0.0,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,"[1.0, 2.0, 0.0, 2.0, 4.0]","[""Valkyries"", ""Aces"", ""Mercury"", ""Sparks"", ""Aces""]",,,"[5.2, 4.3, 3.4, 2.5, 1.6]",4,0,,,,10.0,2026-07-15,wnba_player_game_logs
Laura Juskaite,,Atlanta Dream @ Toronto Tempo,,REB,4.0,3.6,0.1,7.1,0.1-7.1,3.5,-130.75,32.33,,,0.1,,LOW,0.5076,0.5666,-0.1042,-10.4,0.0,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Atlanta Dream @ Toronto Tempo,Toronto Tempo,Atlanta Dream,"[4.0, 4.0, 3.0, 0.0, 5.0]","[""Mystics"", ""Liberty"", ""Wings"", ""Valkyries"", ""Wings""]",,,"[3.6, 2.7, 1.8, 5.0, 4.0]",10,0,,,,10.0,2026-07-14,wnba_player_game_logs
Aliyah Boston,,Seattle Storm @ Indiana Fever,,REB,8.3,8.3,4.8,11.8,4.8-11.8,8.5,-134.0,33.33,,,-0.2,,LOW,0.5102,0.5726,-0.1091,-10.9,0.0,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,"[7.0, 11.0, 9.0, 10.0, 7.0]","[""Valkyries"", ""Aces"", ""Mercury"", ""Aces"", ""Sparks""]",,,"[8.8, 7.9, 7.0, 10.1, 9.2]",4,0,,,,10.0,2026-07-15,wnba_player_game_logs
Allisha Gray,,Atlanta Dream @ Toronto Tempo,,RA,5.1,5.7,2.2,9.2,2.2-9.2,5.5,-136.0,102.0,,,0.2,,LOW,0.5102,0.5763,-0.1147,-11.5,0.0,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Atlanta Dream @ Toronto Tempo,Toronto Tempo,Atlanta Dream,"[3.0, 5.0, 8.0, 7.0, 7.0]","[""Sparks"", ""Fire"", ""Storm"", ""Valkyries"", ""Mystics""]",,,"[7.1, 6.2, 5.2, 4.3, 7.5]",10,0,,,,10.0,2026-07-13,wnba_player_game_logs
DeWanna Bonner,,Connecticut Sun @ Phoenix Mercury,,REB,5.1,6.4,2.9,9.9,2.9-9.9,6.5,-135.5,100.67,,,-0.1,,LOW,0.5076,0.5754,-0.1178,-11.8,0.0,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Connecticut Sun @ Phoenix Mercury,Phoenix Mercury,Connecticut Sun,"[9.0, 4.0, 7.0, 7.0, 8.0]","[""Lynx"", ""Aces"", ""Fever"", ""Sky"", ""Storm""]",,,"[5.5, 4.6, 7.8, 6.9, 6.0]",8,0,,,,10.0,2026-07-13,wnba_player_game_logs
Veronica Burton,,Washington Mystics @ Golden State Valkyries,,AST,5.2,4.4,0.9,7.9,0.9-7.9,4.5,-135.5,1.0,,,-0.1,,LOW,0.5076,0.5754,-0.1178,-11.8,0.0,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Washington Mystics @ Golden State Valkyries,Golden State Valkyries,Washington Mystics,"[4.0, 6.0, 6.0, 3.0, 4.0]","[""Fever"", ""Sun"", ""Tempo"", ""Mystics"", ""Dream""]",,,"[3.5, 2.6, 5.8, 4.9, 4.0]",4,0,,,,10.0,2026-07-15,wnba_player_game_logs
Georgia Amoore,,Washington Mystics @ Golden State Valkyries,,PA,9.6,8.6,5.1,12.1,5.1-12.1,8.5,-136.0,102.0,,,0.1,,LOW,0.5076,0.5763,-0.1192,-11.9,0.0,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Washington Mystics @ Golden State Valkyries,Golden State Valkyries,Washington Mystics,"[5.0, 9.0, 4.0, 3.0, 11.0]","[""Fire"", ""Tempo"", ""Storm"", ""Valkyries"", ""Dream""]",,,"[6.8, 9.9, 9.0, 8.2, 7.2]",4,0,,,,10.0,2026-07-16,wnba_player_game_logs
Jade Melbourne,,Seattle Storm @ Indiana Fever,,AST,3.7,3.5,0.0,7.0,0.0-7.0,3.5,-134.67,34.0,,,0.0,,LOW,0.505,0.5739,-0.12,-12.0,0.0,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,"[5.0, 1.0, 4.0, 4.0, 3.0]","[""Sky"", ""Mystics"", ""Dream"", ""Sparks"", ""Fire""]",,,"[2.1, 5.3, 4.4, 3.5, 2.6]",4,0,,,,10.0,2026-07-15,wnba_player_game_logs
Veronica Burton,,Washington Mystics @ Golden State Valkyries,,RA,8.4,7.8,4.3,11.3,4.3-11.3,7.5,-144.0,107.0,,,0.3,,LOW,0.5128,0.5902,-0.1311,-13.1,0.0,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Washington Mystics @ Golden State Valkyries,Golden State Valkyries,Washington Mystics,"[9.0, 9.0, 8.0, 6.0, 5.0]","[""Fever"", ""Sun"", ""Tempo"", ""Mystics"", ""Dream""]",,,"[6.9, 6.0, 9.2, 8.2, 7.3]",4,0,,,,10.0,2026-07-15,wnba_player_game_logs
Sabrina Ionescu,,New York Liberty @ Indiana Fever,,AST,3.8,4.2,0.7,7.7,0.7-7.7,4.5,-144.5,107.5,,,-0.3,,LOW,0.5128,0.591,-0.1323,-13.2,0.0,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",New York Liberty @ Indiana Fever,Indiana Fever,New York Liberty,"[5.0, 5.0, 5.0, 6.0, 5.0]","[""Tempo"", ""Lynx"", ""Wings"", ""Lynx"", ""Aces""]",,,"[5.6, 4.7, 3.8, 2.9, 6.0]",6,0,,,,10.0,2026-07-12,wnba_player_game_logs
Flau'jae Johnson,,Seattle Storm @ Indiana Fever,,3PM,1.4,1.3,-2.2,4.8,-2.2-4.8,1.5,69.4,-147.67,,,-0.2,,LOW,0.5102,0.5903,-0.1357,-13.6,0.0,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Seattle Storm @ Indiana Fever,Indiana Fever,Seattle Storm,"[1.0, 0.0, 0.0, 3.0, 0.0]","[""Sky"", ""Mystics"", ""Dream"", ""Sparks"", ""Fire""]",,,"[3.1, 2.2, 1.3, 0.4, 0]",4,0,,,,10.0,2026-07-15,wnba_player_game_logs
Julie Allemand,,Atlanta Dream @ Toronto Tempo,,AST,5.0,6.6,3.1,10.1,3.1-10.1,6.5,-148.33,112.5,,,0.1,,LOW,0.5076,0.5973,-0.1502,-15.0,0.0,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Atlanta Dream @ Toronto Tempo,Toronto Tempo,Atlanta Dream,"[2.0, 6.0, 8.0, 7.0, 10.0]","[""Mystics"", ""Liberty"", ""Wings"", ""Valkyries"", ""Mercury""]",,,"[7.9, 7.0, 6.1, 5.2, 8.4]",10,0,,,,10.0,2026-07-14,wnba_player_game_logs
Courtney Williams,,Portland Fire @ Minnesota Lynx,,AST,4.1,4.4,0.9,7.9,0.9-7.9,4.5,-149.5,111.5,,,-0.1,,LOW,0.5076,0.5992,-0.1529,-15.3,0.0,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Portland Fire @ Minnesota Lynx,Minnesota Lynx,Portland Fire,"[4.0, 3.0, 1.0, 7.0, 6.0]","[""Sparks"", ""Mercury"", ""Liberty"", ""Sun"", ""Sun""]",,,"[4.9, 4.0, 3.1, 6.2, 5.3]",13,0,,,,10.0,2026-07-15,wnba_player_game_logs
Olivia Miles,,Portland Fire @ Minnesota Lynx,,AST,5.3,5.8,2.3,9.3,2.3-9.3,5.5,-154.0,114.0,,,0.3,,LOW,0.5128,0.6063,-0.1542,-15.4,0.0,ACTIVE,ACTIVE MARKET,True,,"v5 intelligence blend from stats.wnba.com: season + recent form, usage, efficiency, minutes, pace, role score, and price lean.",Portland Fire @ Minnesota Lynx,Minnesota Lynx,Portland Fire,"[5.0, 8.0, 4.0, 5.0, 8.0]","[""Sparks"", ""Mercury"", ""Liberty"", ""Liberty"", ""Wings""]",,,"[7.6, 6.7, 5.8, 4.9, 4.0]",13,0,,,,10.0,2026-07-15,wnba_player_game_logs
