prediction_id,ranking_key,prediction_generated_at_utc,date,player,game,stat,side,line,odds,book,model,v5_probability,market_probability,probability_edge,actual,outcome,target_win,graded_at_utc
2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under|2026-08-24T19:48:12.212228+00:00|0.463726,2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under,2026-08-24T19:48:12.212228+00:00,2026-08-24,Kayla McBride,Golden State Valkyries @ Minnesota Lynx,PTS,UNDER,15.5,100.0,BetOnline.ag,KNN,0.463726,0.5,-0.036274,12.0,WIN,1,2026-08-25T03:27:08.170316+00:00
2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under|2026-08-24T19:48:12.212228+00:00|0.41247,2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under,2026-08-24T19:48:12.212228+00:00,2026-08-24,Kayla McBride,Golden State Valkyries @ Minnesota Lynx,PTS,UNDER,16.5,-125.0,FanDuel,KNN,0.41247,0.555556,-0.143086,12.0,WIN,1,2026-08-25T03:27:08.170316+00:00
2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under|2026-08-24T19:49:18.495296+00:00|0.463726,2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under,2026-08-24T19:49:18.495296+00:00,2026-08-24,Kayla McBride,Golden State Valkyries @ Minnesota Lynx,PTS,UNDER,15.5,100.0,BetOnline.ag,KNN,0.463726,0.5,-0.036274,12.0,WIN,1,2026-08-25T03:27:08.170316+00:00
2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under|2026-08-24T19:49:18.495296+00:00|0.41247,2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under,2026-08-24T19:49:18.495296+00:00,2026-08-24,Kayla McBride,Golden State Valkyries @ Minnesota Lynx,PTS,UNDER,16.5,-125.0,FanDuel,KNN,0.41247,0.555556,-0.143086,12.0,WIN,1,2026-08-25T03:27:08.170316+00:00
2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under|2026-08-24T20:37:54.643825+00:00|0.463726,2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under,2026-08-24T20:37:54.643825+00:00,2026-08-24,Kayla McBride,Golden State Valkyries @ Minnesota Lynx,PTS,UNDER,15.5,100.0,BetOnline.ag,KNN,0.463726,0.5,-0.036274,12.0,WIN,1,2026-08-25T03:27:08.170316+00:00
2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under|2026-08-24T20:37:54.643825+00:00|0.41247,2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under,2026-08-24T20:37:54.643825+00:00,2026-08-24,Kayla McBride,Golden State Valkyries @ Minnesota Lynx,PTS,UNDER,16.5,-125.0,FanDuel,KNN,0.41247,0.555556,-0.143086,12.0,WIN,1,2026-08-25T03:27:08.170316+00:00
2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under|2026-08-24T20:50:32.909246+00:00|0.463726,2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under,2026-08-24T20:50:32.909246+00:00,2026-08-24,Kayla McBride,Golden State Valkyries @ Minnesota Lynx,PTS,UNDER,15.5,100.0,BetOnline.ag,KNN,0.463726,0.5,-0.036274,12.0,WIN,1,2026-08-25T03:27:08.170316+00:00
2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under|2026-08-24T20:50:32.909246+00:00|0.41247,2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under,2026-08-24T20:50:32.909246+00:00,2026-08-24,Kayla McBride,Golden State Valkyries @ Minnesota Lynx,PTS,UNDER,16.5,-125.0,FanDuel,KNN,0.41247,0.555556,-0.143086,12.0,WIN,1,2026-08-25T03:27:08.170316+00:00
2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under|2026-08-24T21:07:36.465966+00:00|0.463726,2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under,2026-08-24T21:07:36.465966+00:00,2026-08-24,Kayla McBride,Golden State Valkyries @ Minnesota Lynx,PTS,UNDER,15.5,100.0,BetOnline.ag,KNN,0.463726,0.5,-0.036274,12.0,WIN,1,2026-08-25T03:27:08.170316+00:00
2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under|2026-08-24T21:07:36.465966+00:00|0.41247,2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under,2026-08-24T21:07:36.465966+00:00,2026-08-24,Kayla McBride,Golden State Valkyries @ Minnesota Lynx,PTS,UNDER,16.5,-125.0,FanDuel,KNN,0.41247,0.555556,-0.143086,12.0,WIN,1,2026-08-25T03:27:08.170316+00:00
2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under|2026-08-24T21:18:01.977539+00:00|0.463726,2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under,2026-08-24T21:18:01.977539+00:00,2026-08-24,Kayla McBride,Golden State Valkyries @ Minnesota Lynx,PTS,UNDER,15.5,100.0,BetOnline.ag,KNN,0.463726,0.5,-0.036274,12.0,WIN,1,2026-08-25T03:27:08.170316+00:00
2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under|2026-08-24T21:18:01.977539+00:00|0.41247,2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under,2026-08-24T21:18:01.977539+00:00,2026-08-24,Kayla McBride,Golden State Valkyries @ Minnesota Lynx,PTS,UNDER,16.5,-125.0,FanDuel,KNN,0.41247,0.555556,-0.143086,12.0,WIN,1,2026-08-25T03:27:08.170316+00:00
2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under|2026-08-24T21:45:05.256742+00:00|0.463726,2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under,2026-08-24T21:45:05.256742+00:00,2026-08-24,Kayla McBride,Golden State Valkyries @ Minnesota Lynx,PTS,UNDER,15.5,100.0,BetOnline.ag,KNN,0.463726,0.5,-0.036274,12.0,WIN,1,2026-08-25T03:27:08.170316+00:00
2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under|2026-08-24T21:45:05.256742+00:00|0.41247,2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under,2026-08-24T21:45:05.256742+00:00,2026-08-24,Kayla McBride,Golden State Valkyries @ Minnesota Lynx,PTS,UNDER,16.5,-125.0,FanDuel,KNN,0.41247,0.555556,-0.143086,12.0,WIN,1,2026-08-25T03:27:08.170316+00:00
2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under|2026-08-24T21:48:55.603293+00:00|0.463726,2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under,2026-08-24T21:48:55.603293+00:00,2026-08-24,Kayla McBride,Golden State Valkyries @ Minnesota Lynx,PTS,UNDER,15.5,100.0,BetOnline.ag,KNN,0.463726,0.5,-0.036274,12.0,WIN,1,2026-08-25T03:27:08.170316+00:00
2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under|2026-08-24T21:48:55.603293+00:00|0.41247,2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under,2026-08-24T21:48:55.603293+00:00,2026-08-24,Kayla McBride,Golden State Valkyries @ Minnesota Lynx,PTS,UNDER,16.5,-125.0,FanDuel,KNN,0.41247,0.555556,-0.143086,12.0,WIN,1,2026-08-25T03:27:08.170316+00:00
2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under|2026-08-24T22:02:57.611901+00:00|0.463726,2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under,2026-08-24T22:02:57.611901+00:00,2026-08-24,Kayla McBride,Golden State Valkyries @ Minnesota Lynx,PTS,UNDER,15.5,100.0,BetOnline.ag,KNN,0.463726,0.5,-0.036274,12.0,WIN,1,2026-08-25T03:27:08.170316+00:00
2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under|2026-08-24T22:02:57.611901+00:00|0.41247,2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under,2026-08-24T22:02:57.611901+00:00,2026-08-24,Kayla McBride,Golden State Valkyries @ Minnesota Lynx,PTS,UNDER,16.5,-125.0,FanDuel,KNN,0.41247,0.555556,-0.143086,12.0,WIN,1,2026-08-25T03:27:08.170316+00:00
2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under|2026-08-24T22:13:15.219917+00:00|0.463726,2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under,2026-08-24T22:13:15.219917+00:00,2026-08-24,Kayla McBride,Golden State Valkyries @ Minnesota Lynx,PTS,UNDER,15.5,100.0,BetOnline.ag,KNN,0.463726,0.5,-0.036274,12.0,WIN,1,2026-08-25T03:27:08.170316+00:00
2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under|2026-08-24T22:13:15.219917+00:00|0.41247,2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under,2026-08-24T22:13:15.219917+00:00,2026-08-24,Kayla McBride,Golden State Valkyries @ Minnesota Lynx,PTS,UNDER,16.5,-125.0,FanDuel,KNN,0.41247,0.555556,-0.143086,12.0,WIN,1,2026-08-25T03:27:08.170316+00:00
2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under|2026-08-24T22:45:07.839234+00:00|0.463726,2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under,2026-08-24T22:45:07.839234+00:00,2026-08-24,Kayla McBride,Golden State Valkyries @ Minnesota Lynx,PTS,UNDER,15.5,100.0,BetOnline.ag,KNN,0.463726,0.5,-0.036274,12.0,WIN,1,2026-08-25T03:27:08.170316+00:00
2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under|2026-08-24T22:45:07.839234+00:00|0.41247,2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under,2026-08-24T22:45:07.839234+00:00,2026-08-24,Kayla McBride,Golden State Valkyries @ Minnesota Lynx,PTS,UNDER,16.5,-125.0,FanDuel,KNN,0.41247,0.555556,-0.143086,12.0,WIN,1,2026-08-25T03:27:08.170316+00:00
2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under|2026-08-24T23:03:43.032325+00:00|0.463726,2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under,2026-08-24T23:03:43.032325+00:00,2026-08-24,Kayla McBride,Golden State Valkyries @ Minnesota Lynx,PTS,UNDER,15.5,100.0,BetOnline.ag,KNN,0.463726,0.5,-0.036274,12.0,WIN,1,2026-08-25T03:27:08.170316+00:00
2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under|2026-08-24T23:03:43.032325+00:00|0.41247,2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under,2026-08-24T23:03:43.032325+00:00,2026-08-24,Kayla McBride,Golden State Valkyries @ Minnesota Lynx,PTS,UNDER,16.5,-125.0,FanDuel,KNN,0.41247,0.555556,-0.143086,12.0,WIN,1,2026-08-25T03:27:08.170316+00:00
2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under|2026-08-24T23:29:07.703866+00:00|0.463726,2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under,2026-08-24T23:29:07.703866+00:00,2026-08-24,Kayla McBride,Golden State Valkyries @ Minnesota Lynx,PTS,UNDER,15.5,100.0,BetOnline.ag,KNN,0.463726,0.5,-0.036274,12.0,WIN,1,2026-08-25T03:27:08.170316+00:00
2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under|2026-08-24T23:29:07.703866+00:00|0.41247,2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under,2026-08-24T23:29:07.703866+00:00,2026-08-24,Kayla McBride,Golden State Valkyries @ Minnesota Lynx,PTS,UNDER,16.5,-125.0,FanDuel,KNN,0.41247,0.555556,-0.143086,12.0,WIN,1,2026-08-25T03:27:08.170316+00:00
2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under|2026-08-24T23:36:58.295634+00:00|0.463726,2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under,2026-08-24T23:36:58.295634+00:00,2026-08-24,Kayla McBride,Golden State Valkyries @ Minnesota Lynx,PTS,UNDER,15.5,100.0,BetOnline.ag,KNN,0.463726,0.5,-0.036274,12.0,WIN,1,2026-08-25T03:27:08.170316+00:00
2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under|2026-08-24T23:36:58.295634+00:00|0.41247,2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under,2026-08-24T23:36:58.295634+00:00,2026-08-24,Kayla McBride,Golden State Valkyries @ Minnesota Lynx,PTS,UNDER,16.5,-125.0,FanDuel,KNN,0.41247,0.555556,-0.143086,12.0,WIN,1,2026-08-25T03:27:08.170316+00:00
2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under|2026-08-24T23:59:16.771802+00:00|0.463726,2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under,2026-08-24T23:59:16.771802+00:00,2026-08-24,Kayla McBride,Golden State Valkyries @ Minnesota Lynx,PTS,UNDER,15.5,100.0,BetOnline.ag,KNN,0.463726,0.5,-0.036274,12.0,WIN,1,2026-08-25T03:27:08.170316+00:00
2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under|2026-08-24T23:59:16.771802+00:00|0.41247,2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under,2026-08-24T23:59:16.771802+00:00,2026-08-24,Kayla McBride,Golden State Valkyries @ Minnesota Lynx,PTS,UNDER,16.5,-125.0,FanDuel,KNN,0.41247,0.555556,-0.143086,12.0,WIN,1,2026-08-25T03:27:08.170316+00:00
2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under|2026-08-25T00:25:01.024159+00:00|0.463726,2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under,2026-08-25T00:25:01.024159+00:00,2026-08-24,Kayla McBride,Golden State Valkyries @ Minnesota Lynx,PTS,UNDER,15.5,100.0,BetOnline.ag,KNN,0.463726,0.5,-0.036274,12.0,WIN,1,2026-08-25T03:27:08.170316+00:00
2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under|2026-08-25T00:25:01.024159+00:00|0.41247,2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under,2026-08-25T00:25:01.024159+00:00,2026-08-24,Kayla McBride,Golden State Valkyries @ Minnesota Lynx,PTS,UNDER,16.5,-125.0,FanDuel,KNN,0.41247,0.555556,-0.143086,12.0,WIN,1,2026-08-25T03:27:08.170316+00:00
2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under|2026-08-25T01:53:34.693740+00:00|0.463726,2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under,2026-08-25T01:53:34.693740+00:00,2026-08-24,Kayla McBride,Golden State Valkyries @ Minnesota Lynx,PTS,UNDER,15.5,100.0,BetOnline.ag,KNN,0.463726,0.5,-0.036274,12.0,WIN,1,2026-08-25T03:27:08.170316+00:00
2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under|2026-08-25T01:53:34.693740+00:00|0.41247,2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under,2026-08-25T01:53:34.693740+00:00,2026-08-24,Kayla McBride,Golden State Valkyries @ Minnesota Lynx,PTS,UNDER,16.5,-125.0,FanDuel,KNN,0.41247,0.555556,-0.143086,12.0,WIN,1,2026-08-25T03:27:08.170316+00:00
2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under|2026-08-25T02:11:11.288393+00:00|0.463726,2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under,2026-08-25T02:11:11.288393+00:00,2026-08-24,Kayla McBride,Golden State Valkyries @ Minnesota Lynx,PTS,UNDER,15.5,100.0,BetOnline.ag,KNN,0.463726,0.5,-0.036274,12.0,WIN,1,2026-08-25T03:27:08.170316+00:00
2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under|2026-08-25T02:11:11.288393+00:00|0.41247,2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under,2026-08-25T02:11:11.288393+00:00,2026-08-24,Kayla McBride,Golden State Valkyries @ Minnesota Lynx,PTS,UNDER,16.5,-125.0,FanDuel,KNN,0.41247,0.555556,-0.143086,12.0,WIN,1,2026-08-25T03:27:08.170316+00:00
2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under|2026-08-25T03:14:52.880646+00:00|0.463726,2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under,2026-08-25T03:14:52.880646+00:00,2026-08-24,Kayla McBride,Golden State Valkyries @ Minnesota Lynx,PTS,UNDER,15.5,100.0,BetOnline.ag,KNN,0.463726,0.5,-0.036274,12.0,WIN,1,2026-08-25T03:27:08.170316+00:00
2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under|2026-08-25T03:14:52.880646+00:00|0.41247,2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under,2026-08-25T03:14:52.880646+00:00,2026-08-24,Kayla McBride,Golden State Valkyries @ Minnesota Lynx,PTS,UNDER,16.5,-125.0,FanDuel,KNN,0.41247,0.555556,-0.143086,12.0,WIN,1,2026-08-25T03:27:08.170316+00:00
2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under|2026-08-25T04:03:51.277302+00:00|0.463726,2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under,2026-08-25T04:03:51.277302+00:00,2026-08-24,Kayla McBride,Golden State Valkyries @ Minnesota Lynx,PTS,UNDER,15.5,100.0,BetOnline.ag,KNN,0.463726,0.5,-0.036274,12.0,WIN,1,2026-08-25T04:03:51.475172+00:00
2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under|2026-08-25T04:03:51.277302+00:00|0.41247,2026-08-24|kayla mcbride|golden state valkyries @ minnesota lynx|pts|under,2026-08-25T04:03:51.277302+00:00,2026-08-24,Kayla McBride,Golden State Valkyries @ Minnesota Lynx,PTS,UNDER,16.5,-125.0,FanDuel,KNN,0.41247,0.555556,-0.143086,12.0,WIN,1,2026-08-25T04:03:51.475172+00:00
2026-08-24|natasha howard|golden state valkyries @ minnesota lynx|pra|over|2026-08-24T11:48:07.167912+00:00|0.551797,2026-08-24|natasha howard|golden state valkyries @ minnesota lynx|pra|over,2026-08-24T11:48:07.167912+00:00,2026-08-24,Natasha Howard,Golden State Valkyries @ Minnesota Lynx,PRA,OVER,23.5,-105.0,DraftKings,KNN,0.551797,0.512195,0.039602,21.0,LOSS,0,2026-08-25T03:27:08.170316+00:00
2026-08-24|natasha howard|golden state valkyries @ minnesota lynx|pra|over|2026-08-24T12:03:35.086633+00:00|0.551797,2026-08-24|natasha howard|golden state valkyries @ minnesota lynx|pra|over,2026-08-24T12:03:35.086633+00:00,2026-08-24,Natasha Howard,Golden State Valkyries @ Minnesota Lynx,PRA,OVER,23.5,-105.0,DraftKings,KNN,0.551797,0.512195,0.039602,21.0,LOSS,0,2026-08-25T03:27:08.170316+00:00
2026-08-24|natasha howard|golden state valkyries @ minnesota lynx|pra|over|2026-08-24T12:21:48.887403+00:00|0.551797,2026-08-24|natasha howard|golden state valkyries @ minnesota lynx|pra|over,2026-08-24T12:21:48.887403+00:00,2026-08-24,Natasha Howard,Golden State Valkyries @ Minnesota Lynx,PRA,OVER,23.5,-105.0,DraftKings,KNN,0.551797,0.512195,0.039602,21.0,LOSS,0,2026-08-25T03:27:08.170316+00:00
2026-08-24|natasha howard|golden state valkyries @ minnesota lynx|pra|over|2026-08-24T13:13:36.693797+00:00|0.551797,2026-08-24|natasha howard|golden state valkyries @ minnesota lynx|pra|over,2026-08-24T13:13:36.693797+00:00,2026-08-24,Natasha Howard,Golden State Valkyries @ Minnesota Lynx,PRA,OVER,23.5,-105.0,DraftKings,KNN,0.551797,0.512195,0.039602,21.0,LOSS,0,2026-08-25T03:27:08.170316+00:00
2026-08-24|natasha howard|golden state valkyries @ minnesota lynx|pra|over|2026-08-24T13:35:52.124002+00:00|0.551797,2026-08-24|natasha howard|golden state valkyries @ minnesota lynx|pra|over,2026-08-24T13:35:52.124002+00:00,2026-08-24,Natasha Howard,Golden State Valkyries @ Minnesota Lynx,PRA,OVER,23.5,-105.0,DraftKings,KNN,0.551797,0.512195,0.039602,21.0,LOSS,0,2026-08-25T03:27:08.170316+00:00
2026-08-24|natasha howard|golden state valkyries @ minnesota lynx|pra|over|2026-08-24T13:39:27.285113+00:00|0.551797,2026-08-24|natasha howard|golden state valkyries @ minnesota lynx|pra|over,2026-08-24T13:39:27.285113+00:00,2026-08-24,Natasha Howard,Golden State Valkyries @ Minnesota Lynx,PRA,OVER,23.5,-105.0,DraftKings,KNN,0.551797,0.512195,0.039602,21.0,LOSS,0,2026-08-25T03:27:08.170316+00:00
2026-08-24|natasha howard|golden state valkyries @ minnesota lynx|pra|over|2026-08-24T14:06:14.157341+00:00|0.551797,2026-08-24|natasha howard|golden state valkyries @ minnesota lynx|pra|over,2026-08-24T14:06:14.157341+00:00,2026-08-24,Natasha Howard,Golden State Valkyries @ Minnesota Lynx,PRA,OVER,23.5,-105.0,DraftKings,KNN,0.551797,0.512195,0.039602,21.0,LOSS,0,2026-08-25T03:27:08.170316+00:00
2026-08-24|natasha howard|golden state valkyries @ minnesota lynx|pra|over|2026-08-24T14:27:38.326747+00:00|0.553154,2026-08-24|natasha howard|golden state valkyries @ minnesota lynx|pra|over,2026-08-24T14:27:38.326747+00:00,2026-08-24,Natasha Howard,Golden State Valkyries @ Minnesota Lynx,PRA,OVER,23.5,-109.0,BetOnline.ag,KNN,0.553154,0.521531,0.031623,21.0,LOSS,0,2026-08-25T03:27:08.170316+00:00
2026-08-24|natasha howard|golden state valkyries @ minnesota lynx|pra|over|2026-08-24T15:00:36.698027+00:00|0.553154,2026-08-24|natasha howard|golden state valkyries @ minnesota lynx|pra|over,2026-08-24T15:00:36.698027+00:00,2026-08-24,Natasha Howard,Golden State Valkyries @ Minnesota Lynx,PRA,OVER,23.5,-109.0,BetOnline.ag,KNN,0.553154,0.521531,0.031623,21.0,LOSS,0,2026-08-25T03:27:08.170316+00:00
2026-08-24|natasha howard|golden state valkyries @ minnesota lynx|pra|over|2026-08-24T15:25:20.711391+00:00|0.553154,2026-08-24|natasha howard|golden state valkyries @ minnesota lynx|pra|over,2026-08-24T15:25:20.711391+00:00,2026-08-24,Natasha Howard,Golden State Valkyries @ Minnesota Lynx,PRA,OVER,23.5,-109.0,BetOnline.ag,KNN,0.553154,0.521531,0.031623,21.0,LOSS,0,2026-08-25T03:27:08.170316+00:00
2026-08-24|natasha howard|golden state valkyries @ minnesota lynx|pra|over|2026-08-24T15:59:23.879830+00:00|0.553154,2026-08-24|natasha howard|golden state valkyries @ minnesota lynx|pra|over,2026-08-24T15:59:23.879830+00:00,2026-08-24,Natasha Howard,Golden State Valkyries @ Minnesota Lynx,PRA,OVER,23.5,-109.0,BetOnline.ag,KNN,0.553154,0.521531,0.031623,21.0,LOSS,0,2026-08-25T03:27:08.170316+00:00
2026-08-24|natasha howard|golden state valkyries @ minnesota lynx|pra|over|2026-08-24T16:00:50.465382+00:00|0.553154,2026-08-24|natasha howard|golden state valkyries @ minnesota lynx|pra|over,2026-08-24T16:00:50.465382+00:00,2026-08-24,Natasha Howard,Golden State Valkyries @ Minnesota Lynx,PRA,OVER,23.5,-109.0,BetOnline.ag,KNN,0.553154,0.521531,0.031623,21.0,LOSS,0,2026-08-25T03:27:08.170316+00:00
2026-08-24|natasha howard|golden state valkyries @ minnesota lynx|pra|over|2026-08-24T16:19:42.893764+00:00|0.553154,2026-08-24|natasha howard|golden state valkyries @ minnesota lynx|pra|over,2026-08-24T16:19:42.893764+00:00,2026-08-24,Natasha Howard,Golden State Valkyries @ Minnesota Lynx,PRA,OVER,23.5,-109.0,BetOnline.ag,KNN,0.553154,0.521531,0.031623,21.0,LOSS,0,2026-08-25T03:27:08.170316+00:00
2026-08-24|natasha howard|golden state valkyries @ minnesota lynx|pra|over|2026-08-24T16:52:52.588550+00:00|0.553154,2026-08-24|natasha howard|golden state valkyries @ minnesota lynx|pra|over,2026-08-24T16:52:52.588550+00:00,2026-08-24,Natasha Howard,Golden State Valkyries @ Minnesota Lynx,PRA,OVER,23.5,-109.0,BetOnline.ag,KNN,0.553154,0.521531,0.031623,21.0,LOSS,0,2026-08-25T03:27:08.170316+00:00
2026-08-24|natasha howard|golden state valkyries @ minnesota lynx|pra|over|2026-08-24T16:57:13.665449+00:00|0.553154,2026-08-24|natasha howard|golden state valkyries @ minnesota lynx|pra|over,2026-08-24T16:57:13.665449+00:00,2026-08-24,Natasha Howard,Golden State Valkyries @ Minnesota Lynx,PRA,OVER,23.5,-109.0,BetOnline.ag,KNN,0.553154,0.521531,0.031623,21.0,LOSS,0,2026-08-25T03:27:08.170316+00:00
2026-08-24|natasha howard|golden state valkyries @ minnesota lynx|pra|over|2026-08-24T17:18:07.331395+00:00|0.522826,2026-08-24|natasha howard|golden state valkyries @ minnesota lynx|pra|over,2026-08-24T17:18:07.331395+00:00,2026-08-24,Natasha Howard,Golden State Valkyries @ Minnesota Lynx,PRA,OVER,22.5,-123.0,BetOnline.ag,KNN,0.522826,0.55157,-0.028744,21.0,LOSS,0,2026-08-25T03:27:08.170316+00:00
2026-08-24|natasha howard|golden state valkyries @ minnesota lynx|pra|over|2026-08-24T17:18:07.331395+00:00|0.44851,2026-08-24|natasha howard|golden state valkyries @ minnesota lynx|pra|over,2026-08-24T17:18:07.331395+00:00,2026-08-24,Natasha Howard,Golden State Valkyries @ Minnesota Lynx,PRA,OVER,23.5,-118.0,BetRivers,KNN,0.44851,0.541284,-0.092774,21.0,LOSS,0,2026-08-25T03:27:08.170316+00:00
2026-08-24|natasha howard|golden state valkyries @ minnesota lynx|pra|over|2026-08-24T17:40:14.851715+00:00|0.522826,2026-08-24|natasha howard|golden state valkyries @ minnesota lynx|pra|over,2026-08-24T17:40:14.851715+00:00,2026-08-24,Natasha Howard,Golden State Valkyries @ Minnesota Lynx,PRA,OVER,22.5,-123.0,BetOnline.ag,KNN,0.522826,0.55157,-0.028744,21.0,LOSS,0,2026-08-25T03:27:08.170316+00:00
2026-08-24|natasha howard|golden state valkyries @ minnesota lynx|pra|over|2026-08-24T17:40:14.851715+00:00|0.44851,2026-08-24|natasha howard|golden state valkyries @ minnesota lynx|pra|over,2026-08-24T17:40:14.851715+00:00,2026-08-24,Natasha Howard,Golden State Valkyries @ Minnesota Lynx,PRA,OVER,23.5,-118.0,BetRivers,KNN,0.44851,0.541284,-0.092774,21.0,LOSS,0,2026-08-25T03:27:08.170316+00:00
2026-08-24|natasha howard|golden state valkyries @ minnesota lynx|pra|over|2026-08-24T17:50:30.038943+00:00|0.522826,2026-08-24|natasha howard|golden state valkyries @ minnesota lynx|pra|over,2026-08-24T17:50:30.038943+00:00,2026-08-24,Natasha Howard,Golden State Valkyries @ Minnesota Lynx,PRA,OVER,22.5,-123.0,BetOnline.ag,KNN,0.522826,0.55157,-0.028744,21.0,LOSS,0,2026-08-25T03:27:08.170316+00:00
