archive_date,archive_game,archive_index,candidate_dates,candidate_event_ids,detail,player,status
,,686,,,2026-07-24: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260724,,FETCH_ERROR
,,686,,,2026-07-26: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260726,,FETCH_ERROR
,,686,,,2026-07-27: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260727,,FETCH_ERROR
,,686,,,2026-07-28: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260728,,FETCH_ERROR
2026-07-25,Portland Fire @ Las Vegas Aces,686,[],[],,A'ja Wilson,AMBIGUOUS_OR_MISSING
,,688,,,2026-07-25: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260725,,FETCH_ERROR
,,688,,,2026-07-22: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260722,,FETCH_ERROR
,,688,,,2026-07-23: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260723,,FETCH_ERROR
,,688,,,2026-07-24: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260724,,FETCH_ERROR
,,688,,,2026-07-26: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260726,,FETCH_ERROR
,,688,,,2026-07-27: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260727,,FETCH_ERROR
,,688,,,2026-07-28: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260728,,FETCH_ERROR
2026-07-25,Indiana Fever @ Seattle Storm,688,[],[],,Aliyah Boston,AMBIGUOUS_OR_MISSING
,,689,,,2026-07-28: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260728,,FETCH_ERROR
,,689,,,2026-07-25: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260725,,FETCH_ERROR
,,689,,,2026-07-26: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260726,,FETCH_ERROR
,,689,,,2026-07-27: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260727,,FETCH_ERROR
,,689,,,2026-07-29: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260729,,FETCH_ERROR
,,689,,,2026-07-30: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260730,,FETCH_ERROR
,,689,,,2026-07-31: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260731,,FETCH_ERROR
2026-07-28,Indiana Fever @ Seattle Storm,689,[],[],,Awa Fam,AMBIGUOUS_OR_MISSING
,,690,,,2026-07-25: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260725,,FETCH_ERROR
,,690,,,2026-07-22: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260722,,FETCH_ERROR
,,690,,,2026-07-23: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260723,,FETCH_ERROR
,,690,,,2026-07-24: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260724,,FETCH_ERROR
,,690,,,2026-07-26: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260726,,FETCH_ERROR
,,690,,,2026-07-27: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260727,,FETCH_ERROR
,,690,,,2026-07-28: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260728,,FETCH_ERROR
2026-07-25,Indiana Fever @ Seattle Storm,690,[],[],,Aliyah Boston,AMBIGUOUS_OR_MISSING
,,691,,,2026-07-25: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260725,,FETCH_ERROR
,,691,,,2026-07-22: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260722,,FETCH_ERROR
,,691,,,2026-07-23: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260723,,FETCH_ERROR
,,691,,,2026-07-24: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260724,,FETCH_ERROR
,,691,,,2026-07-26: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260726,,FETCH_ERROR
,,691,,,2026-07-27: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260727,,FETCH_ERROR
,,691,,,2026-07-28: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260728,,FETCH_ERROR
2026-07-25,New York Liberty @ Los Angeles Sparks,691,[],[],,Breanna Stewart,AMBIGUOUS_OR_MISSING
,,692,,,2026-07-25: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260725,,FETCH_ERROR
,,692,,,2026-07-22: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260722,,FETCH_ERROR
,,692,,,2026-07-23: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260723,,FETCH_ERROR
,,692,,,2026-07-24: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260724,,FETCH_ERROR
,,692,,,2026-07-26: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260726,,FETCH_ERROR
,,692,,,2026-07-27: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260727,,FETCH_ERROR
,,692,,,2026-07-28: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260728,,FETCH_ERROR
2026-07-25,Portland Fire @ Las Vegas Aces,692,[],[],,A'ja Wilson,AMBIGUOUS_OR_MISSING
,,693,,,2026-07-25: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260725,,FETCH_ERROR
,,693,,,2026-07-22: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260722,,FETCH_ERROR
,,693,,,2026-07-23: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260723,,FETCH_ERROR
,,693,,,2026-07-24: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260724,,FETCH_ERROR
,,693,,,2026-07-26: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260726,,FETCH_ERROR
,,693,,,2026-07-27: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260727,,FETCH_ERROR
,,693,,,2026-07-28: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260728,,FETCH_ERROR
2026-07-25,Atlanta Dream @ Dallas Wings,693,[],[],,Jessica Shepard,AMBIGUOUS_OR_MISSING
,,695,,,2026-07-25: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260725,,FETCH_ERROR
,,695,,,2026-07-22: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260722,,FETCH_ERROR
,,695,,,2026-07-23: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260723,,FETCH_ERROR
,,695,,,2026-07-24: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260724,,FETCH_ERROR
,,695,,,2026-07-26: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260726,,FETCH_ERROR
,,695,,,2026-07-27: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260727,,FETCH_ERROR
,,695,,,2026-07-28: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260728,,FETCH_ERROR
2026-07-25,Toronto Tempo @ Minnesota Lynx,695,[],[],,Natasha Howard,AMBIGUOUS_OR_MISSING
,,696,,,2026-07-25: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260725,,FETCH_ERROR
,,696,,,2026-07-22: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260722,,FETCH_ERROR
,,696,,,2026-07-23: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260723,,FETCH_ERROR
,,696,,,2026-07-24: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260724,,FETCH_ERROR
,,696,,,2026-07-26: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260726,,FETCH_ERROR
,,696,,,2026-07-27: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260727,,FETCH_ERROR
,,696,,,2026-07-28: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260728,,FETCH_ERROR
2026-07-25,Toronto Tempo @ Minnesota Lynx,696,[],[],,Natasha Howard,AMBIGUOUS_OR_MISSING
,,697,,,2026-07-25: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260725,,FETCH_ERROR
,,697,,,2026-07-22: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260722,,FETCH_ERROR
,,697,,,2026-07-23: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260723,,FETCH_ERROR
,,697,,,2026-07-24: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260724,,FETCH_ERROR
,,697,,,2026-07-26: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260726,,FETCH_ERROR
,,697,,,2026-07-27: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260727,,FETCH_ERROR
,,697,,,2026-07-28: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260728,,FETCH_ERROR
2026-07-25,Toronto Tempo @ Minnesota Lynx,697,[],[],,Natasha Howard,AMBIGUOUS_OR_MISSING
,,698,,,2026-07-25: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260725,,FETCH_ERROR
,,698,,,2026-07-22: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260722,,FETCH_ERROR
,,698,,,2026-07-23: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260723,,FETCH_ERROR
,,698,,,2026-07-24: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260724,,FETCH_ERROR
,,698,,,2026-07-26: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260726,,FETCH_ERROR
,,698,,,2026-07-27: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260727,,FETCH_ERROR
,,698,,,2026-07-28: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260728,,FETCH_ERROR
2026-07-25,Toronto Tempo @ Minnesota Lynx,698,[],[],,Natasha Howard,AMBIGUOUS_OR_MISSING
,,699,,,2026-07-28: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260728,,FETCH_ERROR
,,699,,,2026-07-25: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260725,,FETCH_ERROR
,,699,,,2026-07-26: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260726,,FETCH_ERROR
,,699,,,2026-07-27: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260727,,FETCH_ERROR
,,699,,,2026-07-29: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260729,,FETCH_ERROR
,,699,,,2026-07-30: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260730,,FETCH_ERROR
,,699,,,2026-07-31: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260731,,FETCH_ERROR
2026-07-28,Toronto Tempo @ Minnesota Lynx,699,[],[],,Kayla McBride,AMBIGUOUS_OR_MISSING
,,700,,,2026-07-28: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260728,,FETCH_ERROR
,,700,,,2026-07-25: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260725,,FETCH_ERROR
,,700,,,2026-07-26: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260726,,FETCH_ERROR
,,700,,,2026-07-27: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260727,,FETCH_ERROR
,,700,,,2026-07-29: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260729,,FETCH_ERROR
,,700,,,2026-07-30: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260730,,FETCH_ERROR
,,700,,,2026-07-31: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260731,,FETCH_ERROR
2026-07-28,New York Liberty @ Los Angeles Sparks,700,[],[],,Sabrina Ionescu,AMBIGUOUS_OR_MISSING
,,702,,,2026-07-28: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260728,,FETCH_ERROR
,,702,,,2026-07-25: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260725,,FETCH_ERROR
,,702,,,2026-07-26: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260726,,FETCH_ERROR
,,702,,,2026-07-27: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260727,,FETCH_ERROR
,,702,,,2026-07-29: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260729,,FETCH_ERROR
,,702,,,2026-07-30: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260730,,FETCH_ERROR
,,702,,,2026-07-31: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260731,,FETCH_ERROR
2026-07-28,Indiana Fever @ Seattle Storm,702,[],[],,Natisha Hiedeman,AMBIGUOUS_OR_MISSING
,,705,,,2026-07-28: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260728,,FETCH_ERROR
,,705,,,2026-07-25: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260725,,FETCH_ERROR
,,705,,,2026-07-26: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260726,,FETCH_ERROR
,,705,,,2026-07-27: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260727,,FETCH_ERROR
,,705,,,2026-07-29: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260729,,FETCH_ERROR
,,705,,,2026-07-30: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260730,,FETCH_ERROR
,,705,,,2026-07-31: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260731,,FETCH_ERROR
2026-07-28,New York Liberty @ Los Angeles Sparks,705,[],[],,Sabrina Ionescu,AMBIGUOUS_OR_MISSING
,,708,,,2026-07-28: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260728,,FETCH_ERROR
,,708,,,2026-07-25: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260725,,FETCH_ERROR
,,708,,,2026-07-26: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260726,,FETCH_ERROR
,,708,,,2026-07-27: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260727,,FETCH_ERROR
,,708,,,2026-07-29: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260729,,FETCH_ERROR
,,708,,,2026-07-30: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260730,,FETCH_ERROR
,,708,,,2026-07-31: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260731,,FETCH_ERROR
2026-07-28,New York Liberty @ Los Angeles Sparks,708,[],[],,Sabrina Ionescu,AMBIGUOUS_OR_MISSING
,,712,,,2026-07-28: 403 Client Error: Forbidden for url: https://site.api.espn.com/apis/site/v2/sports/basketball/wnba/scoreboard?dates=20260728,,FETCH_ERROR
