archive_date,player,archive_game,archive_away,archive_home,classification,warehouse_date,warehouse_game,warehouse_away,warehouse_home,warehouse_game_id,candidate_dates,note,outcome,actual_source
2026-07-22,Charlisse Leger-Walker,Connecticut Sun @ Indiana Fever,connecticut sun,indiana fever,EXACT_MATCH,2026-07-22,Sun @ Fever,connecticut sun,indiana fever,401857090,,,WIN,player_game_log_warehouse
2026-07-22,Azzi Fudd,Dallas Wings @ Portland Fire,dallas wings,portland fire,EXACT_MATCH,2026-07-22,Wings @ Fire,dallas wings,portland fire,401857091,,,WIN,player_game_log_warehouse
2026-07-22,Azzi Fudd,Dallas Wings @ Portland Fire,dallas wings,portland fire,EXACT_MATCH,2026-07-22,Wings @ Fire,dallas wings,portland fire,401857091,,,WIN,player_game_log_warehouse
2026-07-22,Charlisse Leger-Walker,Connecticut Sun @ Indiana Fever,connecticut sun,indiana fever,EXACT_MATCH,2026-07-22,Sun @ Fever,connecticut sun,indiana fever,401857090,,,WIN,player_game_log_warehouse
2026-07-22,Charlisse Leger-Walker,Connecticut Sun @ Indiana Fever,connecticut sun,indiana fever,EXACT_MATCH,2026-07-22,Sun @ Fever,connecticut sun,indiana fever,401857090,,,WIN,player_game_log_warehouse
2026-07-22,Sabrina Ionescu,Chicago Sky @ New York Liberty,chicago sky,new york liberty,EXACT_MATCH,2026-07-22,Sky @ Liberty,chicago sky,new york liberty,401857088,,,WIN,player_game_log_warehouse
2026-07-22,Jonquel Jones,Chicago Sky @ New York Liberty,chicago sky,new york liberty,EXACT_MATCH,2026-07-22,Sky @ Liberty,chicago sky,new york liberty,401857088,,,WIN,player_game_log_warehouse
2026-07-22,Dearica Hamby,Phoenix Mercury @ Los Angeles Sparks,phoenix mercury,los angeles sparks,EXACT_MATCH,2026-07-22,Phoenix Mercury @ Los Angeles Sparks,phoenix mercury,los angeles sparks,,,,LOSS,player_game_log_warehouse
2026-07-22,Dearica Hamby,Phoenix Mercury @ Los Angeles Sparks,phoenix mercury,los angeles sparks,EXACT_MATCH,2026-07-22,Phoenix Mercury @ Los Angeles Sparks,phoenix mercury,los angeles sparks,,,,WIN,player_game_log_warehouse
2026-07-22,Courtney Williams,Minnesota Lynx @ Seattle Storm,minnesota lynx,seattle storm,EXACT_MATCH,2026-07-22,Minnesota Lynx @ Seattle Storm,minnesota lynx,seattle storm,,,,WIN,player_game_log_warehouse
2026-07-22,Paige Bueckers,Dallas Wings @ Portland Fire,dallas wings,portland fire,EXACT_MATCH,2026-07-22,Wings @ Fire,dallas wings,portland fire,401857091,,,WIN,player_game_log_warehouse
2026-07-22,Charlisse Leger-Walker,Connecticut Sun @ Indiana Fever,connecticut sun,indiana fever,EXACT_MATCH,2026-07-22,Sun @ Fever,connecticut sun,indiana fever,401857090,,,WIN,player_game_log_warehouse
2026-07-22,Charlisse Leger-Walker,Connecticut Sun @ Indiana Fever,connecticut sun,indiana fever,EXACT_MATCH,2026-07-22,Sun @ Fever,connecticut sun,indiana fever,401857090,,,WIN,player_game_log_warehouse
2026-07-22,Jessica Shepard,Dallas Wings @ Portland Fire,dallas wings,portland fire,EXACT_MATCH,2026-07-22,Wings @ Fire,dallas wings,portland fire,401857091,,,LOSS,player_game_log_warehouse
2026-07-22,Azzi Fudd,Dallas Wings @ Portland Fire,dallas wings,portland fire,EXACT_MATCH,2026-07-22,Wings @ Fire,dallas wings,portland fire,401857091,,,WIN,player_game_log_warehouse
2026-07-22,Kayla McBride,Minnesota Lynx @ Seattle Storm,minnesota lynx,seattle storm,EXACT_MATCH,2026-07-22,Minnesota Lynx @ Seattle Storm,minnesota lynx,seattle storm,,,,WIN,player_game_log_warehouse
2026-07-22,Ariel Atkins,Phoenix Mercury @ Los Angeles Sparks,phoenix mercury,los angeles sparks,EXACT_MATCH,2026-07-22,Phoenix Mercury @ Los Angeles Sparks,phoenix mercury,los angeles sparks,,,,LOSS,player_game_log_warehouse
2026-07-22,Megan Gustafson,Dallas Wings @ Portland Fire,dallas wings,portland fire,NO_COMPLETED_GAME_ON_ARCHIVE_DATE,,,,,,,,PENDING,
2026-07-22,Natisha Hiedeman,Minnesota Lynx @ Seattle Storm,minnesota lynx,seattle storm,EXACT_MATCH,2026-07-22,Minnesota Lynx @ Seattle Storm,minnesota lynx,seattle storm,,,,WIN,player_game_log_warehouse
2026-07-22,NaLyssa Smith,Las Vegas Aces @ Washington Mystics,las vegas aces,washington mystics,EXACT_MATCH,2026-07-22,Las Vegas Aces @ Washington Mystics,las vegas aces,washington mystics,,,,WIN,player_game_log_warehouse
2026-07-22,Caitlin Clark,Connecticut Sun @ Indiana Fever,connecticut sun,indiana fever,EXACT_MATCH,2026-07-22,Sun @ Fever,connecticut sun,indiana fever,401857090,,,WIN,player_game_log_warehouse
2026-07-22,Jessica Shepard,Dallas Wings @ Portland Fire,dallas wings,portland fire,EXACT_MATCH,2026-07-22,Wings @ Fire,dallas wings,portland fire,401857091,,,LOSS,player_game_log_warehouse
2026-07-22,Natisha Hiedeman,Minnesota Lynx @ Seattle Storm,minnesota lynx,seattle storm,EXACT_MATCH,2026-07-22,Minnesota Lynx @ Seattle Storm,minnesota lynx,seattle storm,,,,WIN,player_game_log_warehouse
2026-07-22,Jessica Shepard,Dallas Wings @ Portland Fire,dallas wings,portland fire,EXACT_MATCH,2026-07-22,Wings @ Fire,dallas wings,portland fire,401857091,,,LOSS,player_game_log_warehouse
2026-07-22,Ariel Atkins,Phoenix Mercury @ Los Angeles Sparks,phoenix mercury,los angeles sparks,EXACT_MATCH,2026-07-22,Phoenix Mercury @ Los Angeles Sparks,phoenix mercury,los angeles sparks,,,,LOSS,player_game_log_warehouse
2026-07-22,Ariel Atkins,Phoenix Mercury @ Los Angeles Sparks,phoenix mercury,los angeles sparks,EXACT_MATCH,2026-07-22,Phoenix Mercury @ Los Angeles Sparks,phoenix mercury,los angeles sparks,,,,LOSS,player_game_log_warehouse
2026-07-22,Jonquel Jones,Chicago Sky @ New York Liberty,chicago sky,new york liberty,EXACT_MATCH,2026-07-22,Sky @ Liberty,chicago sky,new york liberty,401857088,,,WIN,player_game_log_warehouse
2026-07-22,Jonquel Jones,Chicago Sky @ New York Liberty,chicago sky,new york liberty,EXACT_MATCH,2026-07-22,Sky @ Liberty,chicago sky,new york liberty,401857088,,,WIN,player_game_log_warehouse
2026-07-28,Kayla McBride,Toronto Tempo @ Minnesota Lynx,toronto tempo,minnesota lynx,EXACT_MATCH,2026-07-28,Toronto Tempo @ Minnesota Lynx,toronto tempo,minnesota lynx,,,,LOSS,player_game_log_warehouse
2026-07-28,Sabrina Ionescu,New York Liberty @ Los Angeles Sparks,new york liberty,los angeles sparks,EXACT_MATCH,2026-07-28,New York Liberty @ Los Angeles Sparks,new york liberty,los angeles sparks,,,,LOSS,player_game_log_warehouse
2026-07-29,Jordin Canada,Atlanta Dream @ Dallas Wings,atlanta dream,dallas wings,EXACT_MATCH,2026-07-29,Dream @ Wings,atlanta dream,dallas wings,401857097,,,WIN,player_game_log_warehouse
2026-07-28,Natisha Hiedeman,Indiana Fever @ Seattle Storm,indiana fever,seattle storm,EXACT_MATCH,2026-07-28,Indiana Fever @ Seattle Storm,indiana fever,seattle storm,,,,LOSS,player_game_log_warehouse
2026-07-25,Rhyne Howard,Atlanta Dream @ Dallas Wings,atlanta dream,dallas wings,SAME_DATE_DIFFERENT_MATCHUP,,,,,,,TEAM SPOON @ TEAM COOP,WIN,player_game_log_warehouse
2026-07-29,Jordin Canada,Atlanta Dream @ Dallas Wings,atlanta dream,dallas wings,EXACT_MATCH,2026-07-29,Dream @ Wings,atlanta dream,dallas wings,401857097,,,WIN,player_game_log_warehouse
2026-07-28,Sabrina Ionescu,New York Liberty @ Los Angeles Sparks,new york liberty,los angeles sparks,EXACT_MATCH,2026-07-28,New York Liberty @ Los Angeles Sparks,new york liberty,los angeles sparks,,,,LOSS,player_game_log_warehouse
2026-07-25,Rhyne Howard,Atlanta Dream @ Dallas Wings,atlanta dream,dallas wings,SAME_DATE_DIFFERENT_MATCHUP,,,,,,,TEAM SPOON @ TEAM COOP,WIN,player_game_log_warehouse
2026-07-25,Rhyne Howard,Atlanta Dream @ Dallas Wings,atlanta dream,dallas wings,SAME_DATE_DIFFERENT_MATCHUP,,,,,,,TEAM SPOON @ TEAM COOP,WIN,player_game_log_warehouse
2026-07-28,Kayla McBride,Toronto Tempo @ Minnesota Lynx,toronto tempo,minnesota lynx,EXACT_MATCH,2026-07-28,Toronto Tempo @ Minnesota Lynx,toronto tempo,minnesota lynx,,,,WIN,player_game_log_warehouse
2026-07-25,Rhyne Howard,Atlanta Dream @ Dallas Wings,atlanta dream,dallas wings,SAME_DATE_DIFFERENT_MATCHUP,,,,,,,TEAM SPOON @ TEAM COOP,WIN,player_game_log_warehouse
2026-07-28,Sabrina Ionescu,New York Liberty @ Los Angeles Sparks,new york liberty,los angeles sparks,EXACT_MATCH,2026-07-28,New York Liberty @ Los Angeles Sparks,new york liberty,los angeles sparks,,,,LOSS,player_game_log_warehouse
2026-07-29,Jordin Canada,Atlanta Dream @ Dallas Wings,atlanta dream,dallas wings,EXACT_MATCH,2026-07-29,Dream @ Wings,atlanta dream,dallas wings,401857097,,,WIN,player_game_log_warehouse
2026-07-25,Aliyah Boston,Indiana Fever @ Seattle Storm,indiana fever,seattle storm,SAME_DATE_DIFFERENT_MATCHUP,,,,,,,TEAM SPOON @ TEAM COOP,WIN,player_game_log_warehouse
2026-07-28,Natisha Hiedeman,Indiana Fever @ Seattle Storm,indiana fever,seattle storm,EXACT_MATCH,2026-07-28,Indiana Fever @ Seattle Storm,indiana fever,seattle storm,,,,LOSS,player_game_log_warehouse
2026-07-25,Olivia Miles,Toronto Tempo @ Minnesota Lynx,toronto tempo,minnesota lynx,SAME_DATE_DIFFERENT_MATCHUP,,,,,,,TEAM SPOON @ TEAM COOP,WIN,player_game_log_warehouse
2026-07-26,NaLyssa Smith,Portland Fire @ Las Vegas Aces,portland fire,las vegas aces,NO_COMPLETED_GAME_ON_ARCHIVE_DATE,,,,,,,,PENDING,
2026-07-28,Natisha Hiedeman,Indiana Fever @ Seattle Storm,indiana fever,seattle storm,EXACT_MATCH,2026-07-28,Indiana Fever @ Seattle Storm,indiana fever,seattle storm,,,,LOSS,player_game_log_warehouse
2026-07-25,Kahleah Copper,Golden State Valkyries @ Phoenix Mercury,golden state valkyries,phoenix mercury,SAME_DATE_DIFFERENT_MATCHUP,,,,,,,TEAM SPOON @ TEAM COOP,WIN,player_game_log_warehouse
2026-07-28,Natisha Hiedeman,Indiana Fever @ Seattle Storm,indiana fever,seattle storm,EXACT_MATCH,2026-07-28,Indiana Fever @ Seattle Storm,indiana fever,seattle storm,,,,LOSS,player_game_log_warehouse
2026-07-28,Natisha Hiedeman,Indiana Fever @ Seattle Storm,indiana fever,seattle storm,EXACT_MATCH,2026-07-28,Indiana Fever @ Seattle Storm,indiana fever,seattle storm,,,,LOSS,player_game_log_warehouse
2026-07-25,A'ja Wilson,Portland Fire @ Las Vegas Aces,portland fire,las vegas aces,SAME_DATE_DIFFERENT_MATCHUP,,,,,,,TEAM SPOON @ TEAM COOP,WIN,player_game_log_warehouse
2026-07-29,Jordin Canada,Atlanta Dream @ Dallas Wings,atlanta dream,dallas wings,EXACT_MATCH,2026-07-29,Dream @ Wings,atlanta dream,dallas wings,401857097,,,LOSS,player_game_log_warehouse
2026-07-25,Aliyah Boston,Indiana Fever @ Seattle Storm,indiana fever,seattle storm,SAME_DATE_DIFFERENT_MATCHUP,,,,,,,TEAM SPOON @ TEAM COOP,WIN,player_game_log_warehouse
2026-07-28,Awa Fam,Indiana Fever @ Seattle Storm,indiana fever,seattle storm,EXACT_MATCH,2026-07-28,Indiana Fever @ Seattle Storm,indiana fever,seattle storm,,,,LOSS,player_game_log_warehouse
2026-07-25,Aliyah Boston,Indiana Fever @ Seattle Storm,indiana fever,seattle storm,SAME_DATE_DIFFERENT_MATCHUP,,,,,,,TEAM SPOON @ TEAM COOP,WIN,player_game_log_warehouse
2026-07-25,Breanna Stewart,New York Liberty @ Los Angeles Sparks,new york liberty,los angeles sparks,SAME_DATE_DIFFERENT_MATCHUP,,,,,,,TEAM SPOON @ TEAM COOP,WIN,player_game_log_warehouse
2026-07-25,A'ja Wilson,Portland Fire @ Las Vegas Aces,portland fire,las vegas aces,SAME_DATE_DIFFERENT_MATCHUP,,,,,,,TEAM SPOON @ TEAM COOP,WIN,player_game_log_warehouse
2026-07-25,Jessica Shepard,Atlanta Dream @ Dallas Wings,atlanta dream,dallas wings,SAME_DATE_DIFFERENT_MATCHUP,,,,,,,TEAM SPOON @ TEAM COOP,WIN,player_game_log_warehouse
2026-07-29,Janelle Salaun,Golden State Valkyries @ Phoenix Mercury,golden state valkyries,phoenix mercury,EXACT_MATCH,2026-07-29,Valkyries @ Mercury,golden state valkyries,phoenix mercury,401857098,,,WIN,player_game_log_warehouse
2026-07-25,Natasha Howard,Toronto Tempo @ Minnesota Lynx,toronto tempo,minnesota lynx,SAME_DATE_DIFFERENT_MATCHUP,,,,,,,TEAM SPOON @ TEAM COOP,WIN,player_game_log_warehouse
2026-07-25,Natasha Howard,Toronto Tempo @ Minnesota Lynx,toronto tempo,minnesota lynx,SAME_DATE_DIFFERENT_MATCHUP,,,,,,,TEAM SPOON @ TEAM COOP,WIN,player_game_log_warehouse
2026-07-25,Natasha Howard,Toronto Tempo @ Minnesota Lynx,toronto tempo,minnesota lynx,SAME_DATE_DIFFERENT_MATCHUP,,,,,,,TEAM SPOON @ TEAM COOP,WIN,player_game_log_warehouse
2026-07-25,Natasha Howard,Toronto Tempo @ Minnesota Lynx,toronto tempo,minnesota lynx,SAME_DATE_DIFFERENT_MATCHUP,,,,,,,TEAM SPOON @ TEAM COOP,WIN,player_game_log_warehouse
2026-07-28,Kayla McBride,Toronto Tempo @ Minnesota Lynx,toronto tempo,minnesota lynx,EXACT_MATCH,2026-07-28,Toronto Tempo @ Minnesota Lynx,toronto tempo,minnesota lynx,,,,LOSS,player_game_log_warehouse
2026-07-28,Sabrina Ionescu,New York Liberty @ Los Angeles Sparks,new york liberty,los angeles sparks,EXACT_MATCH,2026-07-28,New York Liberty @ Los Angeles Sparks,new york liberty,los angeles sparks,,,,LOSS,player_game_log_warehouse
2026-07-29,Jordin Canada,Atlanta Dream @ Dallas Wings,atlanta dream,dallas wings,EXACT_MATCH,2026-07-29,Dream @ Wings,atlanta dream,dallas wings,401857097,,,WIN,player_game_log_warehouse
2026-07-28,Natisha Hiedeman,Indiana Fever @ Seattle Storm,indiana fever,seattle storm,EXACT_MATCH,2026-07-28,Indiana Fever @ Seattle Storm,indiana fever,seattle storm,,,,LOSS,player_game_log_warehouse
2026-07-29,Rhyne Howard,Atlanta Dream @ Dallas Wings,atlanta dream,dallas wings,EXACT_MATCH,2026-07-29,Dream @ Wings,atlanta dream,dallas wings,401857097,,,WIN,player_game_log_warehouse
2026-07-29,Jordin Canada,Atlanta Dream @ Dallas Wings,atlanta dream,dallas wings,EXACT_MATCH,2026-07-29,Dream @ Wings,atlanta dream,dallas wings,401857097,,,WIN,player_game_log_warehouse
2026-07-28,Sabrina Ionescu,New York Liberty @ Los Angeles Sparks,new york liberty,los angeles sparks,EXACT_MATCH,2026-07-28,New York Liberty @ Los Angeles Sparks,new york liberty,los angeles sparks,,,,LOSS,player_game_log_warehouse
2026-07-29,Rhyne Howard,Atlanta Dream @ Dallas Wings,atlanta dream,dallas wings,EXACT_MATCH,2026-07-29,Dream @ Wings,atlanta dream,dallas wings,401857097,,,WIN,player_game_log_warehouse
2026-07-29,Rhyne Howard,Atlanta Dream @ Dallas Wings,atlanta dream,dallas wings,EXACT_MATCH,2026-07-29,Dream @ Wings,atlanta dream,dallas wings,401857097,,,WIN,player_game_log_warehouse
2026-07-28,Sabrina Ionescu,New York Liberty @ Los Angeles Sparks,new york liberty,los angeles sparks,EXACT_MATCH,2026-07-28,New York Liberty @ Los Angeles Sparks,new york liberty,los angeles sparks,,,,LOSS,player_game_log_warehouse
2026-07-29,Rhyne Howard,Atlanta Dream @ Dallas Wings,atlanta dream,dallas wings,EXACT_MATCH,2026-07-29,Dream @ Wings,atlanta dream,dallas wings,401857097,,,WIN,player_game_log_warehouse
2026-07-29,Jordin Canada,Atlanta Dream @ Dallas Wings,atlanta dream,dallas wings,EXACT_MATCH,2026-07-29,Dream @ Wings,atlanta dream,dallas wings,401857097,,,WIN,player_game_log_warehouse
2026-07-29,Rhyne Howard,Atlanta Dream @ Dallas Wings,atlanta dream,dallas wings,EXACT_MATCH,2026-07-29,Dream @ Wings,atlanta dream,dallas wings,401857097,,,WIN,player_game_log_warehouse
2026-07-28,Aliyah Boston,Indiana Fever @ Seattle Storm,indiana fever,seattle storm,EXACT_MATCH,2026-07-28,Indiana Fever @ Seattle Storm,indiana fever,seattle storm,,,,WIN,player_game_log_warehouse
2026-07-28,Natisha Hiedeman,Indiana Fever @ Seattle Storm,indiana fever,seattle storm,EXACT_MATCH,2026-07-28,Indiana Fever @ Seattle Storm,indiana fever,seattle storm,,,,LOSS,player_game_log_warehouse
2026-07-28,Olivia Miles,Toronto Tempo @ Minnesota Lynx,toronto tempo,minnesota lynx,EXACT_MATCH,2026-07-28,Toronto Tempo @ Minnesota Lynx,toronto tempo,minnesota lynx,,,,LOSS,player_game_log_warehouse
2026-07-27,NaLyssa Smith,Portland Fire @ Las Vegas Aces,portland fire,las vegas aces,NO_COMPLETED_GAME_ON_ARCHIVE_DATE,,,,,,,,PENDING,
2026-07-28,A'ja Wilson,Portland Fire @ Las Vegas Aces,portland fire,las vegas aces,EXACT_MATCH,2026-07-28,Portland Fire @ Las Vegas Aces,portland fire,las vegas aces,,,,LOSS,player_game_log_warehouse
2026-07-29,Paige Bueckers,Atlanta Dream @ Dallas Wings,atlanta dream,dallas wings,EXACT_MATCH,2026-07-29,Dream @ Wings,atlanta dream,dallas wings,401857097,,,WIN,player_game_log_warehouse
2026-07-28,Natisha Hiedeman,Indiana Fever @ Seattle Storm,indiana fever,seattle storm,EXACT_MATCH,2026-07-28,Indiana Fever @ Seattle Storm,indiana fever,seattle storm,,,,LOSS,player_game_log_warehouse
2026-07-28,Natasha Howard,Toronto Tempo @ Minnesota Lynx,toronto tempo,minnesota lynx,EXACT_MATCH,2026-07-28,Toronto Tempo @ Minnesota Lynx,toronto tempo,minnesota lynx,,,,LOSS,player_game_log_warehouse
2026-07-29,DeWanna Bonner,Golden State Valkyries @ Phoenix Mercury,golden state valkyries,phoenix mercury,EXACT_MATCH,2026-07-29,Valkyries @ Mercury,golden state valkyries,phoenix mercury,401857098,,,LOSS,player_game_log_warehouse
2026-07-29,Kahleah Copper,Golden State Valkyries @ Phoenix Mercury,golden state valkyries,phoenix mercury,EXACT_MATCH,2026-07-29,Valkyries @ Mercury,golden state valkyries,phoenix mercury,401857098,,,LOSS,player_game_log_warehouse
2026-07-28,Natisha Hiedeman,Indiana Fever @ Seattle Storm,indiana fever,seattle storm,EXACT_MATCH,2026-07-28,Indiana Fever @ Seattle Storm,indiana fever,seattle storm,,,,LOSS,player_game_log_warehouse
2026-07-28,A'ja Wilson,Portland Fire @ Las Vegas Aces,portland fire,las vegas aces,EXACT_MATCH,2026-07-28,Portland Fire @ Las Vegas Aces,portland fire,las vegas aces,,,,LOSS,player_game_log_warehouse
2026-07-28,Natisha Hiedeman,Indiana Fever @ Seattle Storm,indiana fever,seattle storm,EXACT_MATCH,2026-07-28,Indiana Fever @ Seattle Storm,indiana fever,seattle storm,,,,LOSS,player_game_log_warehouse
2026-07-28,Aliyah Boston,Indiana Fever @ Seattle Storm,indiana fever,seattle storm,EXACT_MATCH,2026-07-28,Indiana Fever @ Seattle Storm,indiana fever,seattle storm,,,,WIN,player_game_log_warehouse
2026-07-28,Kelsey Mitchell,Indiana Fever @ Seattle Storm,indiana fever,seattle storm,EXACT_MATCH,2026-07-28,Indiana Fever @ Seattle Storm,indiana fever,seattle storm,,,,WIN,player_game_log_warehouse
2026-07-28,Awa Fam,Indiana Fever @ Seattle Storm,indiana fever,seattle storm,EXACT_MATCH,2026-07-28,Indiana Fever @ Seattle Storm,indiana fever,seattle storm,,,,LOSS,player_game_log_warehouse
2026-07-28,Aliyah Boston,Indiana Fever @ Seattle Storm,indiana fever,seattle storm,EXACT_MATCH,2026-07-28,Indiana Fever @ Seattle Storm,indiana fever,seattle storm,,,,WIN,player_game_log_warehouse
2026-07-28,Natasha Howard,Toronto Tempo @ Minnesota Lynx,toronto tempo,minnesota lynx,EXACT_MATCH,2026-07-28,Toronto Tempo @ Minnesota Lynx,toronto tempo,minnesota lynx,,,,LOSS,player_game_log_warehouse
2026-07-28,Breanna Stewart,New York Liberty @ Los Angeles Sparks,new york liberty,los angeles sparks,EXACT_MATCH,2026-07-28,New York Liberty @ Los Angeles Sparks,new york liberty,los angeles sparks,,,,LOSS,player_game_log_warehouse
2026-07-28,A'ja Wilson,Portland Fire @ Las Vegas Aces,portland fire,las vegas aces,EXACT_MATCH,2026-07-28,Portland Fire @ Las Vegas Aces,portland fire,las vegas aces,,,,LOSS,player_game_log_warehouse
2026-07-29,Jessica Shepard,Atlanta Dream @ Dallas Wings,atlanta dream,dallas wings,EXACT_MATCH,2026-07-29,Dream @ Wings,atlanta dream,dallas wings,401857097,,,WIN,player_game_log_warehouse
2026-07-29,Janelle Salaun,Golden State Valkyries @ Phoenix Mercury,golden state valkyries,phoenix mercury,EXACT_MATCH,2026-07-29,Valkyries @ Mercury,golden state valkyries,phoenix mercury,401857098,,,WIN,player_game_log_warehouse
2026-07-28,Natasha Howard,Toronto Tempo @ Minnesota Lynx,toronto tempo,minnesota lynx,EXACT_MATCH,2026-07-28,Toronto Tempo @ Minnesota Lynx,toronto tempo,minnesota lynx,,,,LOSS,player_game_log_warehouse
2026-07-28,Natasha Howard,Toronto Tempo @ Minnesota Lynx,toronto tempo,minnesota lynx,EXACT_MATCH,2026-07-28,Toronto Tempo @ Minnesota Lynx,toronto tempo,minnesota lynx,,,,LOSS,player_game_log_warehouse
2026-07-28,Breanna Stewart,New York Liberty @ Los Angeles Sparks,new york liberty,los angeles sparks,EXACT_MATCH,2026-07-28,New York Liberty @ Los Angeles Sparks,new york liberty,los angeles sparks,,,,LOSS,player_game_log_warehouse
2026-07-28,Natasha Howard,Toronto Tempo @ Minnesota Lynx,toronto tempo,minnesota lynx,EXACT_MATCH,2026-07-28,Toronto Tempo @ Minnesota Lynx,toronto tempo,minnesota lynx,,,,LOSS,player_game_log_warehouse
2026-07-28,Isabelle Harrison,Toronto Tempo @ Minnesota Lynx,toronto tempo,minnesota lynx,NO_COMPLETED_GAME_ON_ARCHIVE_DATE,,,,,,,,WIN,player_game_log_warehouse
2026-07-28,Kayla McBride,Toronto Tempo @ Minnesota Lynx,toronto tempo,minnesota lynx,EXACT_MATCH,2026-07-28,Toronto Tempo @ Minnesota Lynx,toronto tempo,minnesota lynx,,,,LOSS,player_game_log_warehouse
