archive_index,game_date,game_id,player,stat,side,alt_line,american_odds,market_implied_probability,model_score,score_band,prior_games,prior_actual_mean,prior_actual_std,prior_actual_min,prior_actual_max,rolling3_actual_mean,rolling5_actual_mean,rolling10_actual_mean,rolling5_actual_std,rolling10_actual_std,rolling5_trend_slope,rolling10_trend_slope,line_minus_prior_mean,historical_hit_rate_at_current_line,historical_hit_rate_l5_at_current_line,historical_hit_rate_l10_at_current_line,target_actual,target_win,canonical_outcome,certification
617,2026-07-22,401857086,Ariel Atkins,PTS,UNDER,10.5,-107.0,0.5169082125603864,,UNKNOWN,1,9.0,0.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,,,1.5,1.0,1.0,1.0,15.0,0,LOSS,PRIMARY_CERTIFIED
662,2026-07-22,401857086,Ariel Atkins,PTS,UNDER,10.5,-110.75,0.5255041518386714,,UNKNOWN,1,9.0,0.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,,,1.5,1.0,1.0,1.0,15.0,0,LOSS,PRIMARY_CERTIFIED
645,2026-07-22,401857086,Dearica Hamby,3PM,UNDER,0.5,-277.5,0.7350993377483444,,UNKNOWN,0,,,,,,,,,,,,,,,,0.0,1,WIN,PRIMARY_CERTIFIED
596,2026-07-22,401857086,Dearica Hamby,RA,UNDER,9.5,-2.5,0.024390243902439025,,UNKNOWN,2,8.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.5,1.0,1.0,1.0,15.0,0,LOSS,PRIMARY_CERTIFIED
644,2026-07-22,401857086,Dearica Hamby,RA,UNDER,9.5,-102.0,0.504950495049505,,UNKNOWN,2,8.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.5,1.0,1.0,1.0,15.0,0,LOSS,PRIMARY_CERTIFIED
585,2026-07-22,401857086,DeWanna Bonner,REB,OVER,5.5,116.75,0.461361014994233,,UNKNOWN,1,6.0,0.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,,,-0.5,1.0,1.0,1.0,7.0,1,WIN,PRIMARY_CERTIFIED
626,2026-07-22,401857086,DeWanna Bonner,REB,OVER,5.5,114.5,0.4662004662004662,,UNKNOWN,1,6.0,0.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,,,-0.5,1.0,1.0,1.0,7.0,1,WIN,PRIMARY_CERTIFIED
646,2026-07-22,401857087,Courtney Williams,3PM,UNDER,1.5,-199.5,0.666110183639399,,UNKNOWN,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,0.5,1.0,1.0,1.0,0.0,1,WIN,PRIMARY_CERTIFIED
623,2026-07-22,401857087,Kayla McBride,AST,UNDER,2.5,-156.0,0.609375,,UNKNOWN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.5,1.0,1.0,1.0,2.0,1,WIN,PRIMARY_CERTIFIED
652,2026-07-22,401857087,Kayla McBride,REB,UNDER,3.5,-208.0,0.6753246753246753,,UNKNOWN,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,2.5,1.0,1.0,1.0,3.0,1,WIN,PRIMARY_CERTIFIED
622,2026-07-22,401857087,Natasha Howard,RA,OVER,9.5,104.0,0.49019607843137253,,UNKNOWN,0,,,,,,,,,,,,,,,,8.0,0,LOSS,PRIMARY_CERTIFIED
627,2026-07-22,401857087,Natasha Howard,REB,OVER,6.5,-69.8,0.4110718492343934,,UNKNOWN,0,,,,,,,,,,,,,,,,5.0,0,LOSS,PRIMARY_CERTIFIED
655,2026-07-22,401857087,Natisha Hiedeman,3PM,UNDER,1.5,146.67,0.40539992702801314,,UNKNOWN,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,0.5,1.0,1.0,1.0,1.0,1,WIN,PRIMARY_CERTIFIED
629,2026-07-22,401857087,Natisha Hiedeman,3PM,UNDER,2.5,-190.0,0.6551724137931034,,UNKNOWN,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,1.5,1.0,1.0,1.0,1.0,1,WIN,PRIMARY_CERTIFIED
659,2026-07-22,401857087,Natisha Hiedeman,PR,UNDER,17.5,-125.0,0.5555555555555556,,UNKNOWN,2,14.5,5.5,9.0,20.0,14.5,14.5,14.5,5.5,5.5,-11.0,-11.0,3.0,0.5,0.5,0.5,14.0,1,WIN,PRIMARY_CERTIFIED
598,2026-07-22,401857088,Jonquel Jones,AST,UNDER,2.5,-198.33,0.664800724030436,,UNKNOWN,1,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,,0.5,1.0,1.0,1.0,2.0,1,WIN,PRIMARY_CERTIFIED
643,2026-07-22,401857088,Jonquel Jones,AST,UNDER,2.5,-175.0,0.6363636363636364,,UNKNOWN,1,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,,0.5,1.0,1.0,1.0,2.0,1,WIN,PRIMARY_CERTIFIED
621,2026-07-22,401857088,Jonquel Jones,PA,UNDER,16.5,-121.0,0.5475113122171946,,UNKNOWN,1,16.0,0.0,16.0,16.0,16.0,16.0,16.0,0.0,0.0,,,0.5,1.0,1.0,1.0,16.0,1,WIN,PRIMARY_CERTIFIED
664,2026-07-22,401857088,Jonquel Jones,PA,UNDER,16.5,-123.0,0.5515695067264574,,UNKNOWN,1,16.0,0.0,16.0,16.0,16.0,16.0,16.0,0.0,0.0,,,0.5,1.0,1.0,1.0,16.0,1,WIN,PRIMARY_CERTIFIED
619,2026-07-22,401857088,Jonquel Jones,PTS,UNDER,14.5,-125.0,0.5555555555555556,,UNKNOWN,0,,,,,,,,,,,,,,,,14.0,1,WIN,PRIMARY_CERTIFIED
663,2026-07-22,401857088,Jonquel Jones,PTS,UNDER,14.5,-128.75,0.5628415300546448,,UNKNOWN,0,,,,,,,,,,,,,,,,14.0,1,WIN,PRIMARY_CERTIFIED
587,2026-07-22,401857088,Pauline Astier,PR,UNDER,11.5,-119.5,0.5444191343963554,,UNKNOWN,2,7.5,1.5,6.0,9.0,7.5,7.5,7.5,1.5,1.5,3.0,3.0,4.0,1.0,1.0,1.0,10.0,1,WIN,PRIMARY_CERTIFIED
630,2026-07-22,401857088,Pauline Astier,PR,UNDER,11.5,-121.0,0.5475113122171946,,UNKNOWN,2,7.5,1.5,6.0,9.0,7.5,7.5,7.5,1.5,1.5,3.0,3.0,4.0,1.0,1.0,1.0,10.0,1,WIN,PRIMARY_CERTIFIED
628,2026-07-22,401857088,Pauline Astier,PTS,UNDER,9.5,-137.0,0.5780590717299579,,UNKNOWN,2,5.5,1.5,4.0,7.0,5.5,5.5,5.5,1.5,1.5,3.0,3.0,4.0,1.0,1.0,1.0,9.0,1,WIN,PRIMARY_CERTIFIED
593,2026-07-22,401857088,Pauline Astier,REB,UNDER,2.5,-132.67,0.5702067305625994,,UNKNOWN,2,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1,WIN,PRIMARY_CERTIFIED
635,2026-07-22,401857088,Pauline Astier,REB,UNDER,2.5,-117.5,0.5402298850574713,,UNKNOWN,2,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1,WIN,PRIMARY_CERTIFIED
584,2026-07-22,401857088,Sabrina Ionescu,AST,UNDER,5.5,-162.75,0.6194100856327307,,UNKNOWN,3,3.6666666666666665,1.247219128924647,2.0,5.0,3.6666666666666665,3.6666666666666665,3.6666666666666665,1.247219128924647,1.247219128924647,-1.5,-1.5,1.8333333333333335,1.0,1.0,1.0,4.0,1,WIN,PRIMARY_CERTIFIED
624,2026-07-22,401857088,Sabrina Ionescu,AST,UNDER,5.5,-161.67,0.6178392631940995,,UNKNOWN,3,3.6666666666666665,1.247219128924647,2.0,5.0,3.6666666666666665,3.6666666666666665,3.6666666666666665,1.247219128924647,1.247219128924647,-1.5,-1.5,1.8333333333333335,1.0,1.0,1.0,4.0,1,WIN,PRIMARY_CERTIFIED
597,2026-07-22,401857088,Sabrina Ionescu,RA,UNDER,8.5,101.5,0.49627791563275436,,UNKNOWN,0,,,,,,,,,,,,,,,,8.0,1,WIN,PRIMARY_CERTIFIED
642,2026-07-22,401857088,Sabrina Ionescu,RA,UNDER,9.5,-150.0,0.6,,UNKNOWN,0,,,,,,,,,,,,,,,,8.0,1,WIN,PRIMARY_CERTIFIED
602,2026-07-22,401857089,NaLyssa Smith,REB,UNDER,5.5,-53.0,0.3464052287581699,,UNKNOWN,1,5.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,,,0.5,1.0,1.0,1.0,3.0,1,WIN,PRIMARY_CERTIFIED
656,2026-07-22,401857089,NaLyssa Smith,REB,UNDER,5.5,-130.25,0.5656894679695983,,UNKNOWN,1,5.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,,,0.5,1.0,1.0,1.0,3.0,1,WIN,PRIMARY_CERTIFIED
589,2026-07-22,401857089,Sonia Citron,3PM,UNDER,1.5,-173.25,0.6340347666971637,,UNKNOWN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.5,1.0,1.0,1.0,1.0,1,WIN,PRIMARY_CERTIFIED
632,2026-07-22,401857089,Sonia Citron,3PM,UNDER,1.5,-179.75,0.6425379803395889,,UNKNOWN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.5,1.0,1.0,1.0,1.0,1,WIN,PRIMARY_CERTIFIED
492,2026-07-22,401857090,Aliyah Boston,PR,OVER,21.5,-120.0,0.5454545454545454,,UNKNOWN,1,22.0,0.0,22.0,22.0,22.0,22.0,22.0,0.0,0.0,,,-0.5,1.0,1.0,1.0,28.0,1,WIN,PRIMARY_CERTIFIED
499,2026-07-22,401857090,Aliyah Boston,PTS,OVER,14.5,-3.0,0.02912621359223301,,UNKNOWN,2,17.0,2.0,15.0,19.0,17.0,17.0,17.0,2.0,2.0,-4.0,-4.0,-2.5,1.0,1.0,1.0,22.0,1,WIN,PRIMARY_CERTIFIED
521,2026-07-22,401857090,Caitlin Clark,REB,UNDER,3.5,-115.0,0.5348837209302325,,UNKNOWN,0,,,,,,,,,,,,,,,,2.0,1,WIN,PRIMARY_CERTIFIED
565,2026-07-22,401857090,Caitlin Clark,REB,UNDER,3.5,-110.33,0.5245566490752627,,UNKNOWN,0,,,,,,,,,,,,,,,,2.0,1,WIN,PRIMARY_CERTIFIED
608,2026-07-22,401857090,Caitlin Clark,REB,UNDER,3.5,-111.0,0.5260663507109005,,UNKNOWN,0,,,,,,,,,,,,,,,,2.0,1,WIN,PRIMARY_CERTIFIED
657,2026-07-22,401857090,Caitlin Clark,REB,UNDER,3.5,51.75,0.6589785831960461,,UNKNOWN,0,,,,,,,,,,,,,,,,2.0,1,WIN,PRIMARY_CERTIFIED
611,2026-07-22,401857090,Charlisse Leger-Walker,PA,UNDER,11.5,-110.5,0.5249406175771971,,UNKNOWN,2,10.5,0.5,10.0,11.0,10.5,10.5,10.5,0.5,0.5,-1.0,-1.0,1.0,1.0,1.0,1.0,5.0,1,WIN,PRIMARY_CERTIFIED
640,2026-07-22,401857090,Charlisse Leger-Walker,PA,UNDER,12.5,-114.0,0.5327102803738317,,UNKNOWN,2,10.5,0.5,10.0,11.0,10.5,10.5,10.5,0.5,0.5,-1.0,-1.0,2.0,1.0,1.0,1.0,5.0,1,WIN,PRIMARY_CERTIFIED
637,2026-07-22,401857090,Charlisse Leger-Walker,PR,UNDER,11.5,-122.0,0.5495495495495496,,UNKNOWN,2,8.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,3.5,1.0,1.0,1.0,3.0,1,WIN,PRIMARY_CERTIFIED
641,2026-07-22,401857090,Charlisse Leger-Walker,PRA,UNDER,15.5,-114.0,0.5327102803738317,,UNKNOWN,2,14.0,1.0,13.0,15.0,14.0,14.0,14.0,1.0,1.0,-2.0,-2.0,1.5,1.0,1.0,1.0,7.0,1,WIN,PRIMARY_CERTIFIED
604,2026-07-22,401857090,Charlisse Leger-Walker,PTS,UNDER,7.5,-128.25,0.5618838992332968,,UNKNOWN,1,5.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,,,2.5,1.0,1.0,1.0,1.0,1,WIN,PRIMARY_CERTIFIED
648,2026-07-22,401857090,Charlisse Leger-Walker,PTS,UNDER,8.5,-119.0,0.54337899543379,,UNKNOWN,1,5.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,,,3.5,1.0,1.0,1.0,1.0,1,WIN,PRIMARY_CERTIFIED
649,2026-07-22,401857090,Charlisse Leger-Walker,PTS,UNDER,9.5,-179.0,0.6415770609318996,,UNKNOWN,1,5.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,,,4.5,1.0,1.0,1.0,1.0,1,WIN,PRIMARY_CERTIFIED
488,2026-07-22,401857090,Kelsey Mitchell,3PM,OVER,2.5,-152.0,0.6031746031746031,,UNKNOWN,4,3.25,0.4330127018922193,3.0,4.0,3.3333333333333335,3.25,3.25,0.4330127018922193,0.4330127018922193,0.3,0.3,-0.75,1.0,1.0,1.0,3.0,1,WIN,PRIMARY_CERTIFIED
542,2026-07-22,401857090,Lexie Hull,REB,UNDER,2.5,126.67,0.44116998279437064,,UNKNOWN,1,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,,0.5,1.0,1.0,1.0,3.0,0,LOSS,PRIMARY_CERTIFIED
588,2026-07-22,401857090,Lexie Hull,REB,UNDER,2.5,121.33,0.4518140333438757,,UNKNOWN,1,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,,0.5,1.0,1.0,1.0,3.0,0,LOSS,PRIMARY_CERTIFIED
631,2026-07-22,401857090,Lexie Hull,REB,UNDER,2.5,102.0,0.49504950495049505,,UNKNOWN,1,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,,0.5,1.0,1.0,1.0,3.0,0,LOSS,PRIMARY_CERTIFIED
625,2026-07-22,401857090,Lexie Hull,REB,UNDER,3.5,-200.0,0.6666666666666666,,UNKNOWN,1,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,,1.5,1.0,1.0,1.0,3.0,1,WIN,PRIMARY_CERTIFIED
606,2026-07-22,401857091,Azzi Fudd,AST,UNDER,2.5,-184.67,0.6487160571890259,,UNKNOWN,1,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,,0.5,1.0,1.0,1.0,2.0,1,WIN,PRIMARY_CERTIFIED
651,2026-07-22,401857091,Azzi Fudd,AST,UNDER,2.5,-204.0,0.6710526315789473,,UNKNOWN,1,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,,0.5,1.0,1.0,1.0,2.0,1,WIN,PRIMARY_CERTIFIED
594,2026-07-22,401857091,Azzi Fudd,PA,UNDER,17.5,-106.0,0.5145631067961165,,UNKNOWN,2,15.0,2.0,13.0,17.0,15.0,15.0,15.0,2.0,2.0,4.0,4.0,2.5,1.0,1.0,1.0,13.0,1,WIN,PRIMARY_CERTIFIED
636,2026-07-22,401857091,Azzi Fudd,PA,UNDER,17.5,-107.5,0.5180722891566265,,UNKNOWN,2,15.0,2.0,13.0,17.0,15.0,15.0,15.0,2.0,2.0,4.0,4.0,2.5,1.0,1.0,1.0,13.0,1,WIN,PRIMARY_CERTIFIED
592,2026-07-22,401857091,Azzi Fudd,PA,UNDER,18.5,-130.0,0.5652173913043478,,UNKNOWN,2,15.0,2.0,13.0,17.0,15.0,15.0,15.0,2.0,2.0,4.0,4.0,3.5,1.0,1.0,1.0,13.0,1,WIN,PRIMARY_CERTIFIED
595,2026-07-22,401857091,Azzi Fudd,PR,UNDER,17.5,-105.5,0.51338199513382,,UNKNOWN,2,15.5,0.5,15.0,16.0,15.5,15.5,15.5,0.5,0.5,1.0,1.0,2.0,1.0,1.0,1.0,11.0,1,WIN,PRIMARY_CERTIFIED
638,2026-07-22,401857091,Azzi Fudd,PR,UNDER,17.5,-109.0,0.5215311004784688,,UNKNOWN,2,15.5,0.5,15.0,16.0,15.5,15.5,15.5,0.5,0.5,1.0,1.0,2.0,1.0,1.0,1.0,11.0,1,WIN,PRIMARY_CERTIFIED
639,2026-07-22,401857091,Azzi Fudd,PRA,UNDER,19.5,-105.0,0.5121951219512195,,UNKNOWN,3,11.666666666666666,8.259674462242579,0.0,18.0,11.666666666666666,11.666666666666666,11.666666666666666,8.259674462242579,8.259674462242579,9.0,9.0,7.833333333333334,1.0,1.0,1.0,13.0,1,WIN,PRIMARY_CERTIFIED
591,2026-07-22,401857091,Azzi Fudd,PRA,UNDER,20.5,-124.33,0.5542281460348594,,UNKNOWN,3,11.666666666666666,8.259674462242579,0.0,18.0,11.666666666666666,11.666666666666666,11.666666666666666,8.259674462242579,8.259674462242579,9.0,9.0,8.833333333333334,1.0,1.0,1.0,13.0,1,WIN,PRIMARY_CERTIFIED
634,2026-07-22,401857091,Azzi Fudd,PRA,UNDER,20.5,-122.0,0.5495495495495496,,UNKNOWN,3,11.666666666666666,8.259674462242579,0.0,18.0,11.666666666666666,11.666666666666666,11.666666666666666,8.259674462242579,8.259674462242579,9.0,9.0,8.833333333333334,1.0,1.0,1.0,13.0,1,WIN,PRIMARY_CERTIFIED
590,2026-07-22,401857091,Azzi Fudd,PTS,UNDER,15.5,-112.25,0.5288574793875147,,UNKNOWN,3,8.666666666666666,6.342099196813483,0.0,15.0,8.666666666666666,8.666666666666666,8.666666666666666,6.342099196813483,6.342099196813483,7.5,7.5,6.833333333333334,1.0,1.0,1.0,11.0,1,WIN,PRIMARY_CERTIFIED
633,2026-07-22,401857091,Azzi Fudd,PTS,UNDER,15.5,-113.0,0.5305164319248826,,UNKNOWN,3,8.666666666666666,6.342099196813483,0.0,15.0,8.666666666666666,8.666666666666666,8.666666666666666,6.342099196813483,6.342099196813483,7.5,7.5,6.833333333333334,1.0,1.0,1.0,11.0,1,WIN,PRIMARY_CERTIFIED
618,2026-07-22,401857091,Jessica Shepard,PA,UNDER,20.5,-108.0,0.5192307692307693,,UNKNOWN,0,,,,,,,,,,,,,,,,28.0,0,LOSS,PRIMARY_CERTIFIED
660,2026-07-22,401857091,Jessica Shepard,PA,UNDER,20.5,-102.0,0.504950495049505,,UNKNOWN,0,,,,,,,,,,,,,,,,28.0,0,LOSS,PRIMARY_CERTIFIED
658,2026-07-22,401857091,Jessica Shepard,PA,UNDER,21.5,-119.0,0.54337899543379,,UNKNOWN,0,,,,,,,,,,,,,,,,28.0,0,LOSS,PRIMARY_CERTIFIED
603,2026-07-22,401857091,Jessica Shepard,PTS,UNDER,15.5,-120.25,0.5459704880817253,,UNKNOWN,0,,,,,,,,,,,,,,,,18.0,0,LOSS,PRIMARY_CERTIFIED
650,2026-07-22,401857091,Jessica Shepard,PTS,UNDER,15.5,-113.75,0.5321637426900585,,UNKNOWN,0,,,,,,,,,,,,,,,,18.0,0,LOSS,PRIMARY_CERTIFIED
601,2026-07-22,401857091,Paige Bueckers,AST,UNDER,6.5,-143.25,0.5889003083247688,,UNKNOWN,0,,,,,,,,,,,,,,,,5.0,1,WIN,PRIMARY_CERTIFIED
647,2026-07-22,401857091,Paige Bueckers,AST,UNDER,6.5,-128.0,0.5614035087719298,,UNKNOWN,0,,,,,,,,,,,,,,,,5.0,1,WIN,PRIMARY_CERTIFIED
692,2026-07-25,401857320,A'ja Wilson,RA,UNDER,12.5,-120.5,0.546485260770975,,UNKNOWN,2,12.0,2.0,10.0,14.0,12.0,12.0,12.0,2.0,2.0,-4.0,-4.0,0.5,0.5,0.5,0.5,4.0,1,WIN,PRIMARY_CERTIFIED
686,2026-07-25,401857320,A'ja Wilson,REB,UNDER,9.5,-110.0,0.5238095238095238,,UNKNOWN,2,9.0,3.0,6.0,12.0,9.0,9.0,9.0,3.0,3.0,-6.0,-6.0,0.5,0.5,0.5,0.5,3.0,1,WIN,PRIMARY_CERTIFIED
688,2026-07-25,401857320,Aliyah Boston,3PM,UNDER,1.5,-242.0,0.7076023391812866,,UNKNOWN,1,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,,-0.5,0.0,0.0,0.0,0.0,1,WIN,PRIMARY_CERTIFIED
678,2026-07-25,401857320,Aliyah Boston,RA,UNDER,11.5,-133.0,0.5708154506437768,,UNKNOWN,1,15.0,0.0,15.0,15.0,15.0,15.0,15.0,0.0,0.0,,,-3.5,0.0,0.0,0.0,1.0,1,WIN,PRIMARY_CERTIFIED
690,2026-07-25,401857320,Aliyah Boston,REB,UNDER,8.5,-136.67,0.5774707398487345,,UNKNOWN,1,7.0,0.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,,,1.5,1.0,1.0,1.0,1.0,1,WIN,PRIMARY_CERTIFIED
691,2026-07-25,401857320,Breanna Stewart,REB,OVER,8.5,-118.0,0.5412844036697247,,UNKNOWN,1,13.0,0.0,13.0,13.0,13.0,13.0,13.0,0.0,0.0,,,-4.5,1.0,1.0,1.0,13.0,1,WIN,PRIMARY_CERTIFIED
693,2026-07-25,401857320,Jessica Shepard,AST,OVER,4.5,-162.0,0.6183206106870229,,UNKNOWN,1,6.0,0.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,,,-1.5,1.0,1.0,1.0,5.0,1,WIN,PRIMARY_CERTIFIED
683,2026-07-25,401857320,Kahleah Copper,3PM,UNDER,1.5,118.0,0.45871559633027525,,UNKNOWN,0,,,,,,,,,,,,,,,,0.0,1,WIN,PRIMARY_CERTIFIED
695,2026-07-25,401857320,Natasha Howard,PA,UNDER,14.5,-116.5,0.5381062355658198,,UNKNOWN,0,,,,,,,,,,,,,,,,8.0,1,WIN,PRIMARY_CERTIFIED
697,2026-07-25,401857320,Natasha Howard,PR,UNDER,18.5,-113.5,0.531615925058548,,UNKNOWN,1,18.0,0.0,18.0,18.0,18.0,18.0,18.0,0.0,0.0,,,0.5,1.0,1.0,1.0,12.0,1,WIN,PRIMARY_CERTIFIED
698,2026-07-25,401857320,Natasha Howard,PRA,UNDER,21.5,-124.67,0.5549027462500556,,UNKNOWN,1,21.0,0.0,21.0,21.0,21.0,21.0,21.0,0.0,0.0,,,0.5,1.0,1.0,1.0,12.0,1,WIN,PRIMARY_CERTIFIED
696,2026-07-25,401857320,Natasha Howard,PTS,UNDER,11.5,49.5,0.6688963210702341,,UNKNOWN,3,10.666666666666666,4.109609335312651,6.0,16.0,10.666666666666666,10.666666666666666,10.666666666666666,4.109609335312651,4.109609335312651,-2.0,-2.0,0.8333333333333339,0.6666666666666666,0.6666666666666666,0.6666666666666666,8.0,1,WIN,PRIMARY_CERTIFIED
680,2026-07-25,401857320,Olivia Miles,3PM,UNDER,1.5,-190.75,0.6560619088564058,,UNKNOWN,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,0.5,1.0,1.0,1.0,1.0,1,WIN,PRIMARY_CERTIFIED
669,2026-07-25,401857320,Rhyne Howard,PA,UNDER,21.5,-120.0,0.5454545454545454,,UNKNOWN,3,15.333333333333334,1.247219128924647,14.0,17.0,15.333333333333334,15.333333333333334,15.333333333333334,1.247219128924647,1.247219128924647,1.5,1.5,6.166666666666666,1.0,1.0,1.0,11.0,1,WIN,PRIMARY_CERTIFIED
675,2026-07-25,401857320,Rhyne Howard,PR,UNDER,21.5,-102.0,0.504950495049505,,UNKNOWN,2,15.0,1.0,14.0,16.0,15.0,15.0,15.0,1.0,1.0,-2.0,-2.0,6.5,1.0,1.0,1.0,11.0,1,WIN,PRIMARY_CERTIFIED
672,2026-07-25,401857320,Rhyne Howard,PRA,UNDER,25.5,-114.0,0.5327102803738317,,UNKNOWN,3,20.333333333333332,1.8856180831641267,19.0,23.0,20.333333333333332,20.333333333333332,20.333333333333332,1.8856180831641267,1.8856180831641267,2.0,2.0,5.166666666666668,1.0,1.0,1.0,14.0,1,WIN,PRIMARY_CERTIFIED
673,2026-07-25,401857320,Rhyne Howard,PTS,UNDER,17.5,-106.0,0.5145631067961165,,UNKNOWN,2,10.5,0.5,10.0,11.0,10.5,10.5,10.5,0.5,0.5,-1.0,-1.0,7.0,1.0,1.0,1.0,8.0,1,WIN,PRIMARY_CERTIFIED
785,2026-07-28,401857092,Aneesah Morrow,REB,UNDER,8.5,-147.5,0.5959595959595959,,UNKNOWN,0,,,,,,,,,,,,,,,,4.0,1,WIN,PRIMARY_CERTIFIED
665,2026-07-28,401857093,Kayla McBride,AST,UNDER,2.5,-179.0,0.6415770609318996,,UNKNOWN,2,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.5,1.0,1.0,1.0,4.0,0,LOSS,PRIMARY_CERTIFIED
699,2026-07-28,401857093,Kayla McBride,AST,UNDER,2.5,-158.5,0.6131528046421664,,UNKNOWN,2,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.5,1.0,1.0,1.0,4.0,0,LOSS,PRIMARY_CERTIFIED
739,2026-07-28,401857093,Kayla McBride,AST,UNDER,2.5,-159.5,0.6146435452793835,,UNKNOWN,2,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.5,1.0,1.0,1.0,4.0,0,LOSS,PRIMARY_CERTIFIED
674,2026-07-28,401857093,Kayla McBride,RA,UNDER,5.5,-140.0,0.5833333333333334,,UNKNOWN,0,,,,,,,,,,,,,,,,5.0,1,WIN,PRIMARY_CERTIFIED
734,2026-07-28,401857093,Natasha Howard,PA,UNDER,14.5,-118.0,0.5412844036697247,,UNKNOWN,1,8.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,,,6.5,1.0,1.0,1.0,17.0,0,LOSS,PRIMARY_CERTIFIED
781,2026-07-28,401857093,Natasha Howard,PA,UNDER,14.5,-110.0,0.5238095238095238,,UNKNOWN,1,8.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,,,6.5,1.0,1.0,1.0,17.0,0,LOSS,PRIMARY_CERTIFIED
735,2026-07-28,401857093,Natasha Howard,PR,UNDER,18.5,-109.5,0.522673031026253,,UNKNOWN,2,15.0,3.0,12.0,18.0,15.0,15.0,15.0,3.0,3.0,-6.0,-6.0,3.5,1.0,1.0,1.0,19.0,0,LOSS,PRIMARY_CERTIFIED
783,2026-07-28,401857093,Natasha Howard,PR,UNDER,18.5,-119.0,0.54337899543379,,UNKNOWN,2,15.0,3.0,12.0,18.0,15.0,15.0,15.0,3.0,3.0,-6.0,-6.0,3.5,1.0,1.0,1.0,19.0,0,LOSS,PRIMARY_CERTIFIED
782,2026-07-28,401857093,Natasha Howard,PR,UNDER,19.5,-128.0,0.5614035087719298,,UNKNOWN,2,15.0,3.0,12.0,18.0,15.0,15.0,15.0,3.0,3.0,-6.0,-6.0,4.5,1.0,1.0,1.0,19.0,1,WIN,PRIMARY_CERTIFIED
737,2026-07-28,401857093,Natasha Howard,PRA,UNDER,21.5,-121.33,0.5481859666561244,,UNKNOWN,2,16.5,4.5,12.0,21.0,16.5,16.5,16.5,4.5,4.5,-9.0,-9.0,5.0,1.0,1.0,1.0,23.0,0,LOSS,PRIMARY_CERTIFIED
784,2026-07-28,401857093,Natasha Howard,PRA,UNDER,21.5,-112.33,0.5290349927000424,,UNKNOWN,2,16.5,4.5,12.0,21.0,16.5,16.5,16.5,4.5,4.5,-9.0,-9.0,5.0,1.0,1.0,1.0,23.0,0,LOSS,PRIMARY_CERTIFIED
