player_id,opponent,minutes,points,rebounds,assists,steals,blocks,turnovers,games
pl_e206fbb42b391098,,9.045454545454545,2.090909090909091,1.2272727272727273,0.4090909090909091,0.4090909090909091,0.045454545454545456,0.3181818181818182,27
pl_e21b306a828bce50,,12.666666666666666,2.6666666666666665,2.1666666666666665,1.5,0.16666666666666666,0.0,0.6666666666666666,8
pl_e22cb1c86ccb7116,,17.666666666666668,5.0,1.0,1.3333333333333333,1.0,0.0,1.6666666666666667,4
pl_e331693d32cc2fb1,,3.6666666666666665,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.6666666666666666,8
pl_e38da4e11c9f06cb,,12.962962962962964,4.074074074074074,2.4074074074074074,1.5185185185185186,0.4074074074074074,0.14814814814814814,0.9629629629629629,28
pl_e3be1f6fa5b431ec,,5.0,1.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,6
pl_e49d761a397e4cf3,,29.6625,10.825,3.2875,6.375,1.75,0.25,2.1875,95
pl_e5a9bb4aa8823cad,,15.942307692307692,3.298076923076923,2.7211538461538463,1.6923076923076923,0.5384615384615384,0.27884615384615385,0.9423076923076923,110
pl_e5acf7785f7b5107,,18.061728395061728,5.146341463414634,1.329268292682927,3.292682926829268,0.43902439024390244,0.012195121951219513,2.0121951219512195,83
pl_e63724923832d695,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
pl_e808c7e45d2ab0d9,,22.428571428571427,6.464285714285714,2.107142857142857,3.1785714285714284,1.0,0.10714285714285714,1.7142857142857142,28
pl_ea23f9e2777e8ac7,,31.330357142857142,16.955357142857142,8.205357142857142,3.107142857142857,1.625,0.35714285714285715,2.5892857142857144,112
pl_ea406535ad9557e2,,22.81578947368421,8.868421052631579,1.9736842105263157,3.0789473684210527,0.7631578947368421,0.0,1.8157894736842106,43
pl_ec0ac86a6fb8a096,,12.5,1.5,2.0,3.0,1.5,0.0,1.5,9
pl_ec63ab60aef75f51,,13.333333333333334,3.212121212121212,1.0303030303030303,1.878787878787879,0.3333333333333333,0.18181818181818182,0.7878787878787878,36
pl_ecf023515674ceae,,21.4,9.5,2.7,2.422222222222222,0.6777777777777778,0.2,1.1888888888888889,98
pl_ee1a59b6276fc1a4,,2.4,1.0,0.3,0.0,0.0,0.0,0.1,42
pl_ee7a6f6943f259ec,,23.333333333333332,15.8125,2.9791666666666665,2.5833333333333335,1.0208333333333333,0.25,1.5208333333333333,55
pl_eedd2368662c3d75,,18.114285714285714,5.685714285714286,1.2,0.6,0.34285714285714286,0.17142857142857143,0.5714285714285714,55
pl_efa2a6bb66a806e4,,13.84375,4.46875,1.4375,1.34375,0.625,0.25,0.90625,39
pl_f0cb2d23d0e15e31,,9.0,0.0,2.0,0.0,0.0,0.0,1.0,1
pl_f0d0b618c1f425fc,,8.88888888888889,1.6666666666666667,2.2777777777777777,0.5,0.05555555555555555,0.5,0.4444444444444444,21
pl_f18f3e992558fc65,,27.825,11.725,5.541666666666667,1.5583333333333333,1.0833333333333333,0.5416666666666666,1.025,124
pl_f19912735b6161f6,,5.8125,1.5625,1.625,0.25,0.1875,0.1875,0.5,45
pl_f305bf520aeae320,,10.333333333333334,0.3333333333333333,1.5,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,7
pl_f337971680b43b03,,19.15,5.95,1.8166666666666667,1.5166666666666666,0.6666666666666666,0.08333333333333333,0.7,91
pl_f3980637e667f6a6,,10.147727272727273,1.2954545454545454,2.0795454545454546,0.4090909090909091,0.26136363636363635,0.3977272727272727,0.4318181818181818,121
pl_f3cf364a08200b25,,32.44444444444444,18.950617283950617,4.901234567901234,8.271604938271604,1.2592592592592593,0.6172839506172839,5.061728395061729,116
pl_f40a85cb37330cc9,,9.478260869565217,2.8260869565217392,2.391304347826087,0.17391304347826086,0.2608695652173913,0.17391304347826086,0.782608695652174,29
pl_f4e70e1e62fb305d,,3.8,1.4,0.7,0.0,0.0,0.0,0.3,25
pl_f739f0cb62e10f72,,17.0,3.0,5.0,1.0,1.0,0.0,2.0,1
pl_f81e0e5b9366a921,,13.423728813559322,3.2033898305084745,2.5084745762711864,0.711864406779661,0.4745762711864407,0.22033898305084745,0.6440677966101694,62
pl_f83d967434310f7b,,22.85185185185185,6.407407407407407,1.2222222222222223,3.5185185185185186,0.4074074074074074,0.14814814814814814,2.2962962962962963,62
pl_f9ed0cc991511882,,31.083333333333332,15.11111111111111,2.7314814814814814,6.074074074074074,1.3611111111111112,0.8055555555555556,2.2777777777777777,114
pl_fa0966ed36ee67df,,19.98611111111111,7.458333333333333,2.1944444444444446,1.9861111111111112,0.7777777777777778,0.2222222222222222,1.4027777777777777,74
pl_fab9cb653c8ff8f0,,11.333333333333334,6.333333333333333,1.0,1.0,0.0,0.6666666666666666,0.3333333333333333,7
